transaction_id,line_id,titulo,cantidad,precio_unitario,descuento_aplicado_pct,precio_final_unitario,line_total,vendor,ingest_date
CR-TX-0043978,CR-TX-0043978-L02,Un cuerpo humano extraordinario,3,32.0,18.0,26.24,78.72,crisol,2025-11-09
CR-TX-0043978,CR-TX-0043978-L03,Los mejores cuentos adaptados al cine,1,23.2,10.0,20.88,20.88,crisol,2025-11-09
CR-TX-0043978,CR-TX-0043978-L04,Mideer Washable Markers (12 colores),1,39.9,11.0,35.51,35.51,crisol,2025-11-09
CR-TX-0043979,CR-TX-0043979-L01,Lujuria Libro 1. Pecados placenteros. 2,3,71.2,14.0,61.23,183.69,crisol,2025-11-09
CR-TX-0043980,CR-TX-0043980-L01,¡Sin salida! Diario de Greg. 6,1,39.2,25.0,29.4,29.4,crisol,2025-11-09
CR-TX-0043980,CR-TX-0043980-L02,Por qué los ricos se vuelven más ricos,3,63.2,20.0,50.56,151.68,crisol,2025-11-09
CR-TX-0043980,CR-TX-0043980-L03,Love Hina 6,1,46.4,7.0,43.15,43.15,crisol,2025-11-09
CR-TX-0043980,CR-TX-0043980-L04,Save You (edición especial). Maxton Hall. 2,1,103.92,2.0,101.84,101.84,crisol,2025-11-09
CR-TX-0043981,CR-TX-0043981-L01,Residuos del Insomnio. Crónicas Desconfinadas,1,36.0,6.0,33.84,33.84,crisol,2025-11-09
CR-TX-0043981,CR-TX-0043981-L02,El exorcismo de mi mejor amiga,2,55.2,24.0,41.95,83.9,crisol,2025-11-09
CR-TX-0043981,CR-TX-0043981-L03,Rent-A-Girlfriend 14,3,28.0,15.0,23.8,71.4,crisol,2025-11-09
CR-TX-0043981,CR-TX-0043981-L04,Cinco Esquinas,3,71.2,6.0,66.93,200.79,crisol,2025-11-09
CR-TX-0043982,CR-TX-0043982-L01,Antología poética,3,55.3,24.0,42.03,126.09,crisol,2025-11-09
CR-TX-0043983,CR-TX-0043983-L01,"Hip Hip, el hipopótamo",1,52.0,19.0,42.12,42.12,crisol,2025-11-09
CR-TX-0043984,CR-TX-0043984-L01,My Hero Academia 2,2,28.0,1.0,27.72,55.44,crisol,2025-11-09
CR-TX-0043984,CR-TX-0043984-L02,Orgullo y prejuicio,2,47.2,0.0,47.2,94.4,crisol,2025-11-09
CR-TX-0043984,CR-TX-0043984-L03,Asadora! 5,3,39.92,7.0,37.13,111.39,crisol,2025-11-09
CR-TX-0043984,CR-TX-0043984-L04,Diccionario de las religiones,1,47.92,11.0,42.65,42.65,crisol,2025-11-09
CR-TX-0043985,CR-TX-0043985-L01,Lead Like a Marine,3,97.3,22.0,75.89,227.67,crisol,2025-11-09
CR-TX-0043985,CR-TX-0043985-L02,El espejo anticolonial,2,35.2,14.0,30.27,60.54,crisol,2025-11-09
CR-TX-0043985,CR-TX-0043985-L03,El Invierno del Mundo. Trilogía del Siglo. 2,2,63.2,18.0,51.82,103.64,crisol,2025-11-09
CR-TX-0043986,CR-TX-0043986-L01,Salta de víctima a ejecutor de tu vida,2,63.2,2.0,61.94,123.88,crisol,2025-11-09
CR-TX-0043986,CR-TX-0043986-L02,Haikyu!! 23,1,28.0,24.0,21.28,21.28,crisol,2025-11-09
CR-TX-0043986,CR-TX-0043986-L03,Los últimos años de Karl Marx,3,71.2,16.0,59.81,179.43,crisol,2025-11-09
CR-TX-0043986,CR-TX-0043986-L04,Las aventuras de la China Iron,3,47.2,14.0,40.59,121.77,crisol,2025-11-09
CR-TX-0043987,CR-TX-0043987-L01,Cherry Magic! 02,2,34.3,21.0,27.1,54.2,crisol,2025-11-09
CR-TX-0043988,CR-TX-0043988-L01,Rompecabezas 1000 Celebración Torre Eiffel,1,59.9,16.0,50.32,50.32,crisol,2025-11-09
CR-TX-0043988,CR-TX-0043988-L02,Monos y Monadas,3,95.92,21.0,75.78,227.34,crisol,2025-11-09
CR-TX-0043988,CR-TX-0043988-L03,Pinocho y sus aventuras por el Amazonas,3,34.4,20.0,27.52,82.56,crisol,2025-11-09
CR-TX-0043989,CR-TX-0043989-L01,Elogio de la educación,1,23.2,17.0,19.26,19.26,crisol,2025-11-09
CR-TX-0043989,CR-TX-0043989-L02,Bolígrafo Go Pen Punteado,1,29.9,18.0,24.52,24.52,crisol,2025-11-09
CR-TX-0043990,CR-TX-0043990-L01,¿Amamos aún la vida?,3,71.92,20.0,57.54,172.62,crisol,2025-11-09
CR-TX-0043990,CR-TX-0043990-L02,La rueda del tiempo 6. El señor del caos,2,87.2,12.0,76.74,153.48,crisol,2025-11-09
CR-TX-0043990,CR-TX-0043990-L03,Agenda 2026 Cats Escritorio Semanal,2,99.9,20.0,79.92,159.84,crisol,2025-11-09
CR-TX-0043990,CR-TX-0043990-L04,Cómo no matar tus plantas,3,71.2,18.0,58.38,175.14,crisol,2025-11-09
CR-TX-0043991,CR-TX-0043991-L01,Prometeo americano,2,103.2,22.0,80.5,161.0,crisol,2025-11-09
CR-TX-0043991,CR-TX-0043991-L02,La mujer que soy,2,71.2,14.0,61.23,122.46,crisol,2025-11-09
CR-TX-0043991,CR-TX-0043991-L03,Rompecabezas 1000 Gathering,2,59.9,19.0,48.52,97.04,crisol,2025-11-09
CR-TX-0043992,CR-TX-0043992-L01,¡Siempre alegre!,1,20.0,6.0,18.8,18.8,crisol,2025-11-09
CR-TX-0043992,CR-TX-0043992-L02,Luz de lectura The Really Tiny Verde Menta,3,39.9,3.0,38.7,116.1,crisol,2025-11-09
CR-TX-0043993,CR-TX-0043993-L01,El perro de los Baskerville/ Estudio en escarlata/ El signo de los cuatro,2,45.5,23.0,35.04,70.08,crisol,2025-11-09
CR-TX-0043993,CR-TX-0043993-L02,Third Millennium Thinking,3,55.3,5.0,52.53,157.59,crisol,2025-11-09
CR-TX-0043993,CR-TX-0043993-L03,El precio de la pasión,3,55.92,4.0,53.68,161.04,crisol,2025-11-09
CR-TX-0043993,CR-TX-0043993-L04,Easy Readers Read in the Sun Riviera +2.0,2,59.9,12.0,52.71,105.42,crisol,2025-11-09
CR-TX-0043994,CR-TX-0043994-L01,La pequeña oruga glotona 1 2 3,1,55.2,16.0,46.37,46.37,crisol,2025-11-09
CR-TX-0043994,CR-TX-0043994-L02,Biomitos,3,39.2,24.0,29.79,89.37,crisol,2025-11-09
CR-TX-0043994,CR-TX-0043994-L03,Franciscus Columna,3,28.8,5.0,27.36,82.08,crisol,2025-11-09
CR-TX-0043995,CR-TX-0043995-L01,El valle de los caballos. Los hijos de la Tierra. 2,2,68.0,17.0,56.44,112.88,crisol,2025-11-09
CR-TX-0043996,CR-TX-0043996-L01,El jardín de los Finzi-Contini. La novela de Ferrara. 3,3,79.2,23.0,60.98,182.94,crisol,2025-11-09
CR-TX-0043996,CR-TX-0043996-L02,La república del dragón. La guerra de la amapola. 2,1,69.3,18.0,56.83,56.83,crisol,2025-11-09
CR-TX-0043997,CR-TX-0043997-L01,Peter Pan y Wendy,1,47.2,6.0,44.37,44.37,crisol,2025-11-09
CR-TX-0043998,CR-TX-0043998-L01,Historias de cronopios y de famas,2,39.2,13.0,34.1,68.2,crisol,2025-11-09
CR-TX-0043998,CR-TX-0043998-L02,Los Mosquemáticos. Una aventura matemática mental,3,52.0,21.0,41.08,123.24,crisol,2025-11-09
CR-TX-0043999,CR-TX-0043999-L01,Los Manuscritos Rojos de la Magia (Cazadores de Sombras). Cazadores de Sombras: las Maldiciones Ancestrales. 1,1,39.92,22.0,31.14,31.14,crisol,2025-11-09
CR-TX-0043999,CR-TX-0043999-L02,Filosofía en Viñetas,1,55.2,20.0,44.16,44.16,crisol,2025-11-09
CR-TX-0043999,CR-TX-0043999-L03,Animalario universal del profesor Revillod,3,36.0,11.0,32.04,96.12,crisol,2025-11-09
CR-TX-0043999,CR-TX-0043999-L04,Dron Hand Sensor Control Volcano,3,191.93,6.0,180.41,541.23,crisol,2025-11-09
CR-TX-0044000,CR-TX-0044000-L01,1923: El comienzo,2,40.0,6.0,37.6,75.2,crisol,2025-11-09
CR-TX-0044000,CR-TX-0044000-L02,Economía peruana: ¿milagro o ficción?,2,103.92,21.0,82.1,164.2,crisol,2025-11-09
CR-TX-0044000,CR-TX-0044000-L03,Los restos de la piel,1,47.92,18.0,39.29,39.29,crisol,2025-11-09
CR-TX-0044000,CR-TX-0044000-L04,Shooting Stars,1,53.4,3.0,51.8,51.8,crisol,2025-11-09
CR-TX-0044001,CR-TX-0044001-L01,El crepúsculo de los dragones,2,79.2,18.0,64.94,129.88,crisol,2025-11-09
CR-TX-0044001,CR-TX-0044001-L02,El curioso caso del pianista sin cabeza. Filo & Sofía. 3,1,31.5,15.0,26.77,26.77,crisol,2025-11-09
CR-TX-0044002,CR-TX-0044002-L01,Guía Triste de París,2,37.6,5.0,35.72,71.44,crisol,2025-11-09
CR-TX-0044003,CR-TX-0044003-L01,Imperio,2,92.0,1.0,91.08,182.16,crisol,2025-11-09
CR-TX-0044003,CR-TX-0044003-L02,El río de las primeras veces,1,79.92,13.0,69.53,69.53,crisol,2025-11-09
CR-TX-0044003,CR-TX-0044003-L03,Hombre Hormiga y la Avispa,1,32.5,23.0,25.03,25.03,crisol,2025-11-09
CR-TX-0044004,CR-TX-0044004-L01,Las (des)ventajas de ser virgen,3,71.2,5.0,67.64,202.92,crisol,2025-11-09
CR-TX-0044004,CR-TX-0044004-L02,Lo que dicen tus ojos,3,63.2,2.0,61.94,185.82,crisol,2025-11-09
CR-TX-0044005,CR-TX-0044005-L01,La casa en el mar más azul. La casa en el mar más azul. 1,1,79.92,15.0,67.93,67.93,crisol,2025-11-09
CR-TX-0044005,CR-TX-0044005-L02,Las vidas que tomé prestadas,3,30.4,16.0,25.54,76.62,crisol,2025-11-09
CR-TX-0044005,CR-TX-0044005-L03,Diccionario de mitología clásica,1,135.2,1.0,133.85,133.85,crisol,2025-11-09
CR-TX-0044006,CR-TX-0044006-L01,Las barreras de arena,1,63.2,11.0,56.25,56.25,crisol,2025-11-09
CR-TX-0044007,CR-TX-0044007-L01,Bajo la puerta de los susurros,1,79.92,10.0,71.93,71.93,crisol,2025-11-09
CR-TX-0044008,CR-TX-0044008-L01,Star Trek Hardcover Ruled Journal,2,99.9,10.0,89.91,179.82,crisol,2025-11-09
CR-TX-0044008,CR-TX-0044008-L02,Libro de actividades: Dinosaurios y animales prehistóricos del Perú,1,23.2,23.0,17.86,17.86,crisol,2025-11-09
CR-TX-0044008,CR-TX-0044008-L03,Inuyashiki 04,2,29.6,13.0,25.75,51.5,crisol,2025-11-09
CR-TX-0044008,CR-TX-0044008-L04,Libreta UV Manifest your Dreams,2,22.9,24.0,17.4,34.8,crisol,2025-11-09
CR-TX-0044009,CR-TX-0044009-L01,"Elefante, Elefante. ¡Fíjate Bien!",3,52.5,16.0,44.1,132.3,crisol,2025-11-09
CR-TX-0044009,CR-TX-0044009-L02,Kamala Khan. Ms. Marvel. 1,3,64.0,4.0,61.44,184.32,crisol,2025-11-09
CR-TX-0044009,CR-TX-0044009-L03,Arte de Amargarse la Vida,3,49.0,24.0,37.24,111.72,crisol,2025-11-09
CR-TX-0044010,CR-TX-0044010-L01,Una habitación propia,3,39.2,13.0,34.1,102.3,crisol,2025-11-09
CR-TX-0044010,CR-TX-0044010-L02,Los vivos,3,63.2,1.0,62.57,187.71,crisol,2025-11-09
CR-TX-0044010,CR-TX-0044010-L03,Planos paralelos,3,47.92,21.0,37.86,113.58,crisol,2025-11-09
CR-TX-0044011,CR-TX-0044011-L01,Journal Cottage Garden,2,69.9,19.0,56.62,113.24,crisol,2025-11-09
CR-TX-0044011,CR-TX-0044011-L02,Coraline - Ilustrado,3,79.2,14.0,68.11,204.33,crisol,2025-11-09
CR-TX-0044012,CR-TX-0044012-L01,Mi amor por Yamada está al Nv. 999 02,1,39.2,15.0,33.32,33.32,crisol,2025-11-09
CR-TX-0044012,CR-TX-0044012-L02,Dragon Ball 10,1,23.2,13.0,20.18,20.18,crisol,2025-11-09
CR-TX-0044013,CR-TX-0044013-L01,Tres ranitas que saltan al revés/ Cuatro monos van al teatro,2,39.92,11.0,35.53,71.06,crisol,2025-11-09
CR-TX-0044014,CR-TX-0044014-L01,Solo Leveling 06,1,55.3,14.0,47.56,47.56,crisol,2025-11-09
CR-TX-0044014,CR-TX-0044014-L02,Stranger Things y Dungeons & Dragons,2,69.3,25.0,51.97,103.94,crisol,2025-11-09
CR-TX-0044015,CR-TX-0044015-L01,Set de tarjetas Spring Meadow,1,49.9,7.0,46.41,46.41,crisol,2025-11-09
CR-TX-0044015,CR-TX-0044015-L02,Libreta UV de cierre elástico Soy mágica,3,22.9,6.0,21.53,64.59,crisol,2025-11-09
CR-TX-0044015,CR-TX-0044015-L03,Fabricante de lágrimas,2,71.2,23.0,54.82,109.64,crisol,2025-11-09
CR-TX-0044015,CR-TX-0044015-L04,Rompecabezas 3D Empire State Building Led,1,69.9,21.0,55.22,55.22,crisol,2025-11-09
CR-TX-0044016,CR-TX-0044016-L01,Agenda 2026 Dakota Azul,3,31.9,12.0,28.07,84.21,crisol,2025-11-09
CR-TX-0044017,CR-TX-0044017-L01,Vampire Knight 11,2,23.2,15.0,19.72,39.44,crisol,2025-11-09
CR-TX-0044017,CR-TX-0044017-L02,Rompecabezas Level Up! Nivel 2 Kiss my Baby,3,69.01,11.0,61.42,184.26,crisol,2025-11-09
CR-TX-0044017,CR-TX-0044017-L03,El ritmo de la noche,1,79.92,8.0,73.53,73.53,crisol,2025-11-09
CR-TX-0044018,CR-TX-0044018-L01,Lavinia,1,60.0,9.0,54.6,54.6,crisol,2025-11-09
CR-TX-0044018,CR-TX-0044018-L02,La guerra del fin del mundo,3,79.2,7.0,73.66,220.98,crisol,2025-11-09
CR-TX-0044019,CR-TX-0044019-L01,Perro y cachorro,1,47.2,14.0,40.59,40.59,crisol,2025-11-09
CR-TX-0044019,CR-TX-0044019-L02,El dragón del trasero en llamas,2,60.0,12.0,52.8,105.6,crisol,2025-11-09
CR-TX-0044019,CR-TX-0044019-L03,The Seven Deadly Sins 10,1,23.2,23.0,17.86,17.86,crisol,2025-11-09
CR-TX-0044020,CR-TX-0044020-L01,Alguien para nosotros. Sin miedo. 3,1,63.2,14.0,54.35,54.35,crisol,2025-11-09
CR-TX-0044020,CR-TX-0044020-L02,La soldada,2,55.2,0.0,55.2,110.4,crisol,2025-11-09
CR-TX-0044020,CR-TX-0044020-L03,Cartas a Luchting (1960-1993),2,63.2,18.0,51.82,103.64,crisol,2025-11-09
CR-TX-0044021,CR-TX-0044021-L01,¡Sé un árbol!,1,48.3,3.0,46.85,46.85,crisol,2025-11-09
CR-TX-0044021,CR-TX-0044021-L02,Marcapáginas Carpe Diem,3,17.9,6.0,16.83,50.49,crisol,2025-11-09
CR-TX-0044022,CR-TX-0044022-L01,La vida adulta,3,63.2,17.0,52.46,157.38,crisol,2025-11-09
CR-TX-0044022,CR-TX-0044022-L02,Omnibus Las Crónicas de la Dragonlance (edición especial),1,239.92,1.0,237.52,237.52,crisol,2025-11-09
CR-TX-0044023,CR-TX-0044023-L01,Dandadan 02,1,38.5,17.0,31.95,31.95,crisol,2025-11-09
CR-TX-0044023,CR-TX-0044023-L02,Chainsaw Man 16,2,28.0,23.0,21.56,43.12,crisol,2025-11-09
CR-TX-0044023,CR-TX-0044023-L03,Retorno al Reich,2,31.92,11.0,28.41,56.82,crisol,2025-11-09
CR-TX-0044023,CR-TX-0044023-L04,Enigma,3,47.92,21.0,37.86,113.58,crisol,2025-11-09
CR-TX-0044024,CR-TX-0044024-L01,La montaña,2,31.92,8.0,29.37,58.74,crisol,2025-11-09
CR-TX-0044024,CR-TX-0044024-L02,Snow White and Other Grimms' Fairy Tales (MinaLima Edition),1,111.3,11.0,99.06,99.06,crisol,2025-11-09
CR-TX-0044025,CR-TX-0044025-L01,Mi primer atlas de animales,1,71.92,9.0,65.45,65.45,crisol,2025-11-09
CR-TX-0044025,CR-TX-0044025-L02,Cumbres borrascosas,3,45.5,9.0,41.41,124.23,crisol,2025-11-09
CR-TX-0044026,CR-TX-0044026-L01,Melodía de luz. Trilogía de la antorcha. 1,1,68.0,13.0,59.16,59.16,crisol,2025-11-09
CR-TX-0044026,CR-TX-0044026-L02,Mañana y tarde,3,63.2,20.0,50.56,151.68,crisol,2025-11-09
CR-TX-0044026,CR-TX-0044026-L03,Ottoline en el mar. Ottoline. 3,3,41.3,9.0,37.58,112.74,crisol,2025-11-09
CR-TX-0044027,CR-TX-0044027-L01,Estuche Harry Potter Hufflepuff (edición limitada),2,343.2,9.0,312.31,624.62,crisol,2025-11-09
CR-TX-0044027,CR-TX-0044027-L02,Lecciones para vivir con sabiduría,2,28.0,6.0,26.32,52.64,crisol,2025-11-09
CR-TX-0044028,CR-TX-0044028-L01,Rompecabezas 1000 Garden Scene With House,3,59.9,20.0,47.92,143.76,crisol,2025-11-09
CR-TX-0044028,CR-TX-0044028-L02,Leonardo da vinci y las máquinas voladoras,3,31.5,6.0,29.61,88.83,crisol,2025-11-09
CR-TX-0044028,CR-TX-0044028-L03,Dime qué escondes,3,39.2,17.0,32.54,97.62,crisol,2025-11-09
CR-TX-0044028,CR-TX-0044028-L04,El Pupitre de al Lado 6,2,34.3,8.0,31.56,63.12,crisol,2025-11-09
CR-TX-0044029,CR-TX-0044029-L01,Vida contemplativa,3,63.2,14.0,54.35,163.05,crisol,2025-11-09
CR-TX-0044029,CR-TX-0044029-L02,Cien Años de Soledad,1,47.2,22.0,36.82,36.82,crisol,2025-11-09
CR-TX-0044030,CR-TX-0044030-L01,Mil recuerdos tuyos,1,55.92,17.0,46.41,46.41,crisol,2025-11-09
CR-TX-0044030,CR-TX-0044030-L02,Dinosaurios y animales prehistóricos,2,32.0,9.0,29.12,58.24,crisol,2025-11-09
CR-TX-0044030,CR-TX-0044030-L03,Voy hacia ti,3,79.2,14.0,68.11,204.33,crisol,2025-11-09
CR-TX-0044031,CR-TX-0044031-L01,La desconocida,3,63.2,8.0,58.14,174.42,crisol,2025-11-09
CR-TX-0044031,CR-TX-0044031-L02,Las Aventuras de Pinocho - Ilustrado,3,97.3,13.0,84.65,253.95,crisol,2025-11-09
CR-TX-0044031,CR-TX-0044031-L03,Destructora de espadas. Destructora de reinos. 2,3,68.0,9.0,61.88,185.64,crisol,2025-11-09
CR-TX-0044031,CR-TX-0044031-L04,Jojo's bizarre adventure parte 6. Stone Ocean 2,2,37.5,8.0,34.5,69.0,crisol,2025-11-09
CR-TX-0044032,CR-TX-0044032-L01,Deberías haberte ido,2,63.2,15.0,53.72,107.44,crisol,2025-11-09
CR-TX-0044032,CR-TX-0044032-L02,Dunas 2. Todas Mis Dudas,2,39.2,19.0,31.75,63.5,crisol,2025-11-09
CR-TX-0044032,CR-TX-0044032-L03,Lily va de paseo,1,44.0,23.0,33.88,33.88,crisol,2025-11-09
CR-TX-0044033,CR-TX-0044033-L01,Disgrace,2,45.5,11.0,40.49,80.98,crisol,2025-11-09
CR-TX-0044034,CR-TX-0044034-L01,Simone Weil,3,44.0,20.0,35.2,105.6,crisol,2025-11-09
CR-TX-0044034,CR-TX-0044034-L02,Astérix 5. La vuelta a la Galia de Astérix,3,55.3,7.0,51.43,154.29,crisol,2025-11-09
CR-TX-0044034,CR-TX-0044034-L03,Paco Yunque,3,47.2,12.0,41.54,124.62,crisol,2025-11-09
CR-TX-0044034,CR-TX-0044034-L04,El partido de la muerte,3,47.2,18.0,38.7,116.1,crisol,2025-11-09
CR-TX-0044035,CR-TX-0044035-L01,Relatos,3,119.2,18.0,97.74,293.22,crisol,2025-11-09
CR-TX-0044035,CR-TX-0044035-L02,The Fed Unbound,3,51.0,13.0,44.37,133.11,crisol,2025-11-09
CR-TX-0044035,CR-TX-0044035-L03,Leading Meaningful Change,3,63.0,14.0,54.18,162.54,crisol,2025-11-09
CR-TX-0044035,CR-TX-0044035-L04,Jugar por jugar,3,96.0,5.0,91.2,273.6,crisol,2025-11-09
CR-TX-0044036,CR-TX-0044036-L01,Desaparecido 6,2,22.5,11.0,20.02,40.04,crisol,2025-11-09
CR-TX-0044036,CR-TX-0044036-L02,Los amigos del mundo: Una aventura en la selva,2,28.0,2.0,27.44,54.88,crisol,2025-11-09
CR-TX-0044036,CR-TX-0044036-L03,París. Caballo de fuego. 1,3,79.2,15.0,67.32,201.96,crisol,2025-11-09
CR-TX-0044037,CR-TX-0044037-L01,El Señor de los Anillos,3,239.92,25.0,179.94,539.82,crisol,2025-11-09
CR-TX-0044037,CR-TX-0044037-L02,Estoicismo cotidiano,3,71.2,15.0,60.52,181.56,crisol,2025-11-09
CR-TX-0044038,CR-TX-0044038-L01,Primeros relatos,3,52.0,1.0,51.48,154.44,crisol,2025-11-09
CR-TX-0044038,CR-TX-0044038-L02,Casinos Textiles of Ancient Peru,1,13.99,11.0,12.45,12.45,crisol,2025-11-09
CR-TX-0044038,CR-TX-0044038-L03,Rompecabezas 500 Cottage By The Lake,2,49.9,25.0,37.42,74.84,crisol,2025-11-09
CR-TX-0044038,CR-TX-0044038-L04,Outrage Machine,2,83.3,13.0,72.47,144.94,crisol,2025-11-09
CR-TX-0044039,CR-TX-0044039-L01,Historia natural,2,95.2,23.0,73.3,146.6,crisol,2025-11-09
CR-TX-0044039,CR-TX-0044039-L02,Marcapáginas magnético I-Clips: Abejas,2,17.9,7.0,16.65,33.3,crisol,2025-11-09
CR-TX-0044040,CR-TX-0044040-L01,La esquina es mi corazón,2,55.92,7.0,52.01,104.02,crisol,2025-11-09
CR-TX-0044040,CR-TX-0044040-L02,Los más temidos dinosaurios,3,24.0,2.0,23.52,70.56,crisol,2025-11-09
CR-TX-0044040,CR-TX-0044040-L03,"La gata, Shozo y sus dos mujeres",1,83.3,2.0,81.63,81.63,crisol,2025-11-09
CR-TX-0044040,CR-TX-0044040-L04,Cómo ganarse a la gente,2,63.2,7.0,58.78,117.56,crisol,2025-11-09
CR-TX-0044041,CR-TX-0044041-L01,Rompecabezas 1000 Starry sky with aurora,3,59.9,0.0,59.9,179.7,crisol,2025-11-09
CR-TX-0044041,CR-TX-0044041-L02,Horror de Dunwich,1,55.2,23.0,42.5,42.5,crisol,2025-11-09
CR-TX-0044042,CR-TX-0044042-L01,Carta de una desconocida/ Veinticuatro horas en la vida de una mujer,2,48.3,5.0,45.88,91.76,crisol,2025-11-09
CR-TX-0044042,CR-TX-0044042-L02,Nieve Roja en Diciembre,3,68.0,13.0,59.16,177.48,crisol,2025-11-09
CR-TX-0044042,CR-TX-0044042-L03,The German Way 1,3,79.2,5.0,75.24,225.72,crisol,2025-11-09
CR-TX-0044043,CR-TX-0044043-L01,Mikecrack y el diamantito perdido. Las Perrerías de Mike. 2,3,47.92,14.0,41.21,123.63,crisol,2025-11-09
CR-TX-0044043,CR-TX-0044043-L02,El sastre que llegó al cielo y otros cuentos,1,68.0,4.0,65.28,65.28,crisol,2025-11-09
CR-TX-0044044,CR-TX-0044044-L01,Cuentos Perrault,3,45.5,16.0,38.22,114.66,crisol,2025-11-09
CR-TX-0044044,CR-TX-0044044-L02,Estuche Harry Potter Hufflepuff (edición limitada),3,343.2,19.0,277.99,833.97,crisol,2025-11-09
CR-TX-0044044,CR-TX-0044044-L03,Comictivity 2: ¡Diversión legendaria!,1,15.92,6.0,14.96,14.96,crisol,2025-11-09
CR-TX-0044044,CR-TX-0044044-L04,Diario emprendedor,3,47.2,4.0,45.31,135.93,crisol,2025-11-09
CR-TX-0044045,CR-TX-0044045-L01,New Avengers: Breakout. Marvel Must-Have. 14,2,61.6,7.0,57.29,114.58,crisol,2025-11-09
CR-TX-0044045,CR-TX-0044045-L02,El estado del mar,3,79.2,15.0,67.32,201.96,crisol,2025-11-09
CR-TX-0044045,CR-TX-0044045-L03,"El rojo no está enfadado, el azul no está triste",2,53.4,9.0,48.59,97.18,crisol,2025-11-09
CR-TX-0044046,CR-TX-0044046-L01,El héroe discreto,3,39.2,12.0,34.5,103.5,crisol,2025-11-09
CR-TX-0044046,CR-TX-0044046-L02,Los diarios del opio,2,71.92,2.0,70.48,140.96,crisol,2025-11-09
CR-TX-0044046,CR-TX-0044046-L03,El bazar de los sueños,3,39.2,2.0,38.42,115.26,crisol,2025-11-09
CR-TX-0044046,CR-TX-0044046-L04,Mis ejercicios antiestrés. + de 80 ejercicios para cultivar la calma,3,22.5,24.0,17.1,51.3,crisol,2025-11-09
CR-TX-0044047,CR-TX-0044047-L01,Romper el hielo. Maple Hills. 1,3,71.2,0.0,71.2,213.6,crisol,2025-11-09
CR-TX-0044048,CR-TX-0044048-L01,La virgen cabeza,3,63.2,19.0,51.19,153.57,crisol,2025-11-09
CR-TX-0044048,CR-TX-0044048-L02,Rompecabezas Mideer Artist Fairytale Puzzle: Little Red Riding Hood,1,49.01,9.0,44.6,44.6,crisol,2025-11-09
CR-TX-0044049,CR-TX-0044049-L01,¡Libertad!,1,55.92,11.0,49.77,49.77,crisol,2025-11-09
CR-TX-0044049,CR-TX-0044049-L02,Una Mirada a la Oscuridad,3,47.92,1.0,47.44,142.32,crisol,2025-11-09
CR-TX-0044049,CR-TX-0044049-L03,El principio del mundo,1,79.2,24.0,60.19,60.19,crisol,2025-11-09
CR-TX-0044049,CR-TX-0044049-L04,Crónicas de la Señora de Lunamore: Fénix,3,68.0,10.0,61.2,183.6,crisol,2025-11-09
CR-TX-0044050,CR-TX-0044050-L01,Historia de la Literatura Hispanoamericana II: Época contemporánea,3,47.2,14.0,40.59,121.77,crisol,2025-11-09
CR-TX-0044050,CR-TX-0044050-L02,Una corona de huesos dorados,3,80.0,11.0,71.2,213.6,crisol,2025-11-09
CR-TX-0044050,CR-TX-0044050-L03,Villano de vacaciones 03,2,45.5,9.0,41.41,82.82,crisol,2025-11-09
CR-TX-0044051,CR-TX-0044051-L01,El día de la liberación,2,79.92,18.0,65.53,131.06,crisol,2025-11-09
CR-TX-0044051,CR-TX-0044051-L02,La noche de los elfos,1,51.2,8.0,47.1,47.1,crisol,2025-11-09
CR-TX-0044051,CR-TX-0044051-L03,Marcapáginas V&A Collection Crane Day Lily,3,24.9,1.0,24.65,73.95,crisol,2025-11-09
CR-TX-0044052,CR-TX-0044052-L01,The Unspoken Rules,2,77.4,6.0,72.76,145.52,crisol,2025-11-09
CR-TX-0044052,CR-TX-0044052-L02,El libro de las transformaciones luminosas de Senenmut,3,104.0,23.0,80.08,240.24,crisol,2025-11-09
CR-TX-0044052,CR-TX-0044052-L03,Stitch y el samurái,3,31.92,24.0,24.26,72.78,crisol,2025-11-09
CR-TX-0044052,CR-TX-0044052-L04,Ataque de los titanes 16,1,24.8,13.0,21.58,21.58,crisol,2025-11-09
CR-TX-0044053,CR-TX-0044053-L01,Harry Potter and the Order of the Phoenix. Harry Potter. 5,3,83.3,11.0,74.14,222.42,crisol,2025-11-09
CR-TX-0044053,CR-TX-0044053-L02,El extraño caso de Dr. Jekyll y Mr. Hyde,1,63.2,1.0,62.57,62.57,crisol,2025-11-09
CR-TX-0044053,CR-TX-0044053-L03,Una perfecta equivocación. Seremos imperfectos. 1,1,63.2,18.0,51.82,51.82,crisol,2025-11-09
CR-TX-0044053,CR-TX-0044053-L04,En Silencio - Ilustrado,3,39.92,16.0,33.53,100.59,crisol,2025-11-09
CR-TX-0044054,CR-TX-0044054-L01,Superpapás,1,45.5,23.0,35.04,35.04,crisol,2025-11-09
CR-TX-0044055,CR-TX-0044055-L01,Agosto es un mes diabólico,1,63.2,6.0,59.41,59.41,crisol,2025-11-09
CR-TX-0044055,CR-TX-0044055-L02,El libro de la selva/ El segundo libro de la selva,3,47.2,19.0,38.23,114.69,crisol,2025-11-09
CR-TX-0044056,CR-TX-0044056-L01,Cartas cruzadas (1858-1887),1,103.2,1.0,102.17,102.17,crisol,2025-11-09
