transaction_id,fecha_compra,usuario_id,region,n_items,total_transaction,medio_pago,estado_pago,vendor,ingest_date
CR-TX-0037404,2023-10-19,357196310,Huánuco,4,357.07,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037405,2023-07-27,859429776,Cajamarca,1,49.3,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037406,2023-05-19,430875143,Trujillo,3,220.77,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037407,2025-04-26,243504942,Trujillo,4,270.63,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037408,2023-09-24,991779466,Lima,3,163.46,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037409,2024-12-12,992063396,Piura,1,51.68,Yape,Completado,crisol,2025-11-09
CR-TX-0037410,2025-05-11,391079829,Piura,1,261.0,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037411,2024-08-10,742789677,Cajamarca,4,496.95,Yape,Completado,crisol,2025-11-09
CR-TX-0037412,2024-01-03,106460807,Ica,3,103.26,Yape,Cancelado,crisol,2025-11-09
CR-TX-0037413,2023-08-07,833773051,Tacna,2,212.37,Yape,Completado,crisol,2025-11-09
CR-TX-0037414,2024-06-19,528447135,Cusco,2,396.68,Yape,Completado,crisol,2025-11-09
CR-TX-0037415,2024-06-22,262935648,Pucallpa,2,166.22,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037416,2023-05-27,63334116,Arequipa,3,266.05,Plin,Completado,crisol,2025-11-09
CR-TX-0037417,2023-07-10,675444458,Huánuco,4,546.68,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037418,2024-09-20,858400060,Huánuco,4,243.4,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037419,2024-09-09,256798062,Huánuco,2,149.83,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037420,2023-12-06,327204844,Arequipa,2,208.14,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037421,2022-10-13,866461099,Pucallpa,4,626.31,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037422,2023-08-27,724763969,Cajamarca,1,11.92,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037423,2024-08-30,779314292,Chiclayo,1,223.35,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037424,2023-03-25,463303681,Piura,2,353.3,Plin,Completado,crisol,2025-11-09
CR-TX-0037425,2022-10-17,366729445,Arequipa,3,125.25,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037426,2024-01-30,676541475,Pucallpa,2,216.94,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037427,2024-02-03,840133774,Lima,1,39.65,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037428,2022-12-24,987710793,Piura,2,199.36,Yape,Completado,crisol,2025-11-09
CR-TX-0037429,2025-08-02,54638116,Huánuco,2,336.75,Yape,Completado,crisol,2025-11-09
CR-TX-0037430,2025-04-26,915097685,Chiclayo,3,314.18,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037431,2022-10-03,662787173,Tacna,4,921.68,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037432,2025-07-15,653252286,Tacna,2,268.95,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037433,2024-10-09,651444364,Lima,4,293.57,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037434,2023-10-26,851374399,Ayacucho,1,76.44,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037435,2024-02-09,460797183,Lima,1,197.22,Plin,Completado,crisol,2025-11-09
CR-TX-0037436,2023-06-04,511949457,Huancayo,4,375.5,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037437,2025-08-01,239019,Ica,1,513.36,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037438,2023-04-28,492171427,Ayacucho,1,60.48,Plin,Completado,crisol,2025-11-09
CR-TX-0037439,2022-10-10,967919194,Arequipa,4,439.38,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037440,2025-01-26,467712352,Cajamarca,1,147.39,Yape,Completado,crisol,2025-11-09
CR-TX-0037441,2025-03-09,428880973,Cajamarca,4,301.47,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037442,2023-03-16,512347052,Lima,2,269.26,Plin,Completado,crisol,2025-11-09
CR-TX-0037443,2025-03-05,871630639,Arequipa,4,253.77,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037444,2025-02-24,302155787,Trujillo,1,167.04,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037445,2023-10-11,22842097,Piura,4,362.99,Plin,Completado,crisol,2025-11-09
CR-TX-0037446,2025-04-02,55974840,Pucallpa,2,184.86,Yape,Completado,crisol,2025-11-09
CR-TX-0037447,2023-05-03,427790327,Trujillo,4,325.43,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037448,2023-12-17,162791297,Trujillo,3,193.25,Yape,Completado,crisol,2025-11-09
CR-TX-0037449,2024-04-10,170700744,Tacna,2,174.32,Plin,Completado,crisol,2025-11-09
CR-TX-0037450,2023-02-26,159326927,Trujillo,3,221.22,Yape,Pendiente,crisol,2025-11-09
CR-TX-0037451,2023-03-18,881271946,Huancayo,1,117.6,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037452,2023-03-22,570066556,Ayacucho,1,59.4,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037453,2024-04-29,656738678,Huánuco,4,603.68,Yape,Completado,crisol,2025-11-09
CR-TX-0037454,2023-09-08,606834809,Lima,4,650.04,Yape,Completado,crisol,2025-11-09
CR-TX-0037455,2023-12-15,89445288,Tacna,1,60.06,Yape,Completado,crisol,2025-11-09
CR-TX-0037456,2025-04-11,726120892,Cajamarca,4,370.23,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037457,2023-03-23,465092207,Pucallpa,4,313.43,Plin,Completado,crisol,2025-11-09
CR-TX-0037458,2024-02-20,980454197,Lima,2,384.65,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037459,2024-07-11,951482263,Ayacucho,2,113.72,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037460,2025-03-12,429991641,Trujillo,1,45.91,Yape,Completado,crisol,2025-11-09
CR-TX-0037461,2025-05-10,513443905,Cusco,4,212.55,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037462,2025-03-21,350756034,Cajamarca,1,733.77,Plin,Completado,crisol,2025-11-09
CR-TX-0037463,2023-10-07,669929016,Trujillo,3,344.32,Plin,Completado,crisol,2025-11-09
CR-TX-0037464,2023-11-05,3866057,Ayacucho,4,517.81,Yape,Completado,crisol,2025-11-09
CR-TX-0037465,2023-04-08,626067667,Cajamarca,1,89.18,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037466,2024-05-05,221361544,Pucallpa,3,315.88,Plin,Completado,crisol,2025-11-09
CR-TX-0037467,2024-07-10,3359850,Tacna,4,206.61,Yape,Cancelado,crisol,2025-11-09
CR-TX-0037468,2024-10-07,146567370,Cajamarca,1,86.24,Plin,Completado,crisol,2025-11-09
CR-TX-0037469,2023-12-26,49891455,Huancayo,2,139.71,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0037470,2024-12-11,518742769,Cusco,3,283.02,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037471,2025-05-16,599226355,Trujillo,4,309.61,Yape,Completado,crisol,2025-11-09
CR-TX-0037472,2024-08-24,228900095,Trujillo,2,193.77,Tarjeta de Crédito,Cancelado,crisol,2025-11-09
CR-TX-0037473,2023-11-11,310101026,Huánuco,3,475.2,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0037474,2023-12-21,14775334,Arequipa,2,229.88,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037475,2023-10-18,794751491,Chiclayo,2,421.54,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037476,2024-11-11,197789539,Ayacucho,1,189.84,Yape,Completado,crisol,2025-11-09
CR-TX-0037477,2024-06-27,426555697,Huánuco,1,128.3,Yape,Completado,crisol,2025-11-09
CR-TX-0037478,2022-12-20,457112668,Arequipa,4,287.51,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037479,2025-01-07,989804725,Lima,2,254.24,Plin,Completado,crisol,2025-11-09
CR-TX-0037480,2024-11-03,925779181,Pucallpa,1,94.52,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037481,2025-06-06,72121887,Arequipa,2,173.5,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037482,2023-03-01,661504340,Pucallpa,1,290.8,Yape,Completado,crisol,2025-11-09
CR-TX-0037483,2024-05-07,899260138,Arequipa,3,295.16,Yape,Completado,crisol,2025-11-09
CR-TX-0037484,2023-01-29,324479056,Piura,1,108.7,Plin,Completado,crisol,2025-11-09
CR-TX-0037485,2023-03-31,976233216,Cusco,1,99.12,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037486,2024-01-07,844151226,Huancayo,2,232.29,Yape,Completado,crisol,2025-11-09
CR-TX-0037487,2025-05-16,419056731,Pucallpa,4,478.47,Plin,Completado,crisol,2025-11-09
CR-TX-0037488,2025-06-27,461971098,Ica,3,256.06,Yape,Cancelado,crisol,2025-11-09
CR-TX-0037489,2024-07-29,114908010,Ica,1,78.43,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037490,2025-08-09,627950220,Lima,4,333.35,Yape,Completado,crisol,2025-11-09
CR-TX-0037491,2025-02-05,793771221,Pucallpa,4,266.09,Plin,Completado,crisol,2025-11-09
CR-TX-0037492,2022-12-16,776669432,Arequipa,1,24.36,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037493,2024-12-28,962635127,Huancayo,3,120.99,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037494,2025-04-13,676481264,Huánuco,2,81.69,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037495,2023-04-24,537926569,Chiclayo,4,409.06,Yape,Completado,crisol,2025-11-09
CR-TX-0037496,2023-05-14,241617535,Tacna,2,166.0,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037497,2023-10-03,102963941,Lima,2,128.09,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037498,2022-11-26,836483568,Trujillo,3,299.81,Yape,Completado,crisol,2025-11-09
CR-TX-0037499,2023-05-28,724154194,Huancayo,3,199.58,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037500,2024-10-07,224106796,Tacna,4,284.41,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037501,2023-10-07,929287169,Ayacucho,1,247.41,Yape,Pendiente,crisol,2025-11-09
CR-TX-0037502,2024-02-22,400833429,Arequipa,3,334.4,Plin,Completado,crisol,2025-11-09
CR-TX-0037503,2023-08-13,747408994,Lima,4,388.97,Plin,Completado,crisol,2025-11-09
CR-TX-0037504,2024-01-27,713956153,Pucallpa,2,134.7,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037505,2024-05-22,860529750,Piura,1,146.7,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037506,2024-08-16,565148299,Cusco,3,387.0,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037507,2025-07-21,621589989,Lima,4,583.28,Plin,Completado,crisol,2025-11-09
CR-TX-0037508,2024-07-20,368940707,Piura,3,626.82,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037509,2023-07-10,708557702,Pucallpa,4,355.23,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037510,2022-11-07,710694145,Huancayo,1,33.18,Plin,Completado,crisol,2025-11-09
CR-TX-0037511,2025-03-20,449113543,Piura,4,659.09,Yape,Completado,crisol,2025-11-09
CR-TX-0037512,2025-07-31,769505738,Huancayo,3,314.8,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037513,2022-12-03,355947683,Ica,1,49.22,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037514,2022-11-20,615103737,Piura,2,157.29,Plin,Completado,crisol,2025-11-09
CR-TX-0037515,2023-09-24,462120224,Chiclayo,1,45.3,Yape,Completado,crisol,2025-11-09
CR-TX-0037516,2023-12-03,695109916,Ica,4,478.91,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037517,2022-12-26,211818984,Huancayo,3,315.02,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037518,2022-12-06,158160210,Cusco,1,96.42,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037519,2024-10-02,591899252,Ayacucho,4,232.01,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037520,2024-07-05,254371107,Pucallpa,3,228.59,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037521,2024-12-24,472930275,Lima,3,248.92,Yape,Pendiente,crisol,2025-11-09
CR-TX-0037522,2023-09-05,374230679,Ayacucho,1,187.71,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037523,2023-06-02,396820123,Chiclayo,1,225.42,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037524,2023-10-22,601684029,Trujillo,4,592.82,Plin,Completado,crisol,2025-11-09
CR-TX-0037525,2023-12-16,674576271,Lima,1,163.95,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037526,2024-11-04,898229636,Ayacucho,3,301.56,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037527,2023-01-09,591274740,Trujillo,1,171.84,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037528,2025-05-23,976233216,Cusco,2,162.48,Yape,Cancelado,crisol,2025-11-09
CR-TX-0037529,2023-02-02,88594622,Pucallpa,2,183.62,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037530,2025-07-16,621496000,Ayacucho,3,522.76,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037531,2023-10-19,921407985,Pucallpa,1,49.12,Yape,Completado,crisol,2025-11-09
CR-TX-0037532,2022-12-14,418146635,Tacna,4,701.62,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037533,2025-02-12,860095812,Ica,3,248.58,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037534,2025-04-13,978016856,Arequipa,3,491.61,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037535,2025-01-18,677395712,Huánuco,3,598.2,Yape,Completado,crisol,2025-11-09
CR-TX-0037536,2023-04-26,105511157,Huánuco,3,414.25,Yape,Completado,crisol,2025-11-09
CR-TX-0037537,2025-01-10,225843670,Pucallpa,3,279.38,Yape,Completado,crisol,2025-11-09
CR-TX-0037538,2022-10-03,160151511,Piura,3,308.79,Yape,Completado,crisol,2025-11-09
CR-TX-0037539,2023-06-19,528577993,Tacna,1,162.3,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037540,2024-05-04,554379588,Lima,3,228.56,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037541,2024-08-08,185311976,Ica,4,401.98,Yape,Completado,crisol,2025-11-09
CR-TX-0037542,2025-07-09,479568368,Pucallpa,4,502.11,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037543,2024-10-26,73776438,Lima,1,32.73,Plin,Completado,crisol,2025-11-09
CR-TX-0037544,2024-08-31,693329066,Ayacucho,4,565.91,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037545,2024-07-23,394175052,Cusco,1,80.24,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037546,2024-06-30,181445989,Trujillo,3,283.1,Plin,Completado,crisol,2025-11-09
CR-TX-0037547,2024-01-08,202557660,Lima,2,244.66,Tarjeta de Crédito,Cancelado,crisol,2025-11-09
CR-TX-0037548,2024-10-17,324024403,Cajamarca,4,505.28,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037549,2022-11-14,977186797,Cusco,2,127.59,Yape,Completado,crisol,2025-11-09
CR-TX-0037550,2023-04-19,772419578,Huánuco,2,172.88,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037551,2024-04-10,342455450,Cusco,1,107.61,Yape,Completado,crisol,2025-11-09
CR-TX-0037552,2023-12-18,100551789,Lima,4,878.24,Yape,Completado,crisol,2025-11-09
CR-TX-0037553,2024-07-03,476540243,Ica,4,398.99,Yape,Completado,crisol,2025-11-09
CR-TX-0037554,2025-04-12,92820212,Cusco,4,539.1,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037555,2023-02-27,880049844,Chiclayo,1,277.02,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037556,2024-03-18,974468292,Piura,3,255.98,Yape,Cancelado,crisol,2025-11-09
CR-TX-0037557,2023-10-27,662375136,Huánuco,3,299.38,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037558,2024-05-20,372244219,Cajamarca,1,47.4,Plin,Completado,crisol,2025-11-09
CR-TX-0037559,2025-04-18,157497519,Ica,4,315.8,Yape,Completado,crisol,2025-11-09
CR-TX-0037560,2023-11-02,395744834,Piura,3,313.28,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037561,2023-04-28,668845554,Ica,2,169.44,Plin,Completado,crisol,2025-11-09
CR-TX-0037562,2022-11-23,540455195,Cajamarca,1,106.26,Yape,Completado,crisol,2025-11-09
CR-TX-0037563,2024-11-26,950480421,Ica,2,104.43,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037564,2024-04-02,213094252,Cusco,4,445.87,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037565,2025-02-05,323369996,Cusco,4,543.36,Plin,Completado,crisol,2025-11-09
CR-TX-0037566,2023-10-01,309637808,Huancayo,1,38.27,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037567,2024-07-02,812056458,Huánuco,3,311.82,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037568,2024-12-15,807873857,Arequipa,2,233.26,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037569,2024-04-01,568284276,Trujillo,3,291.77,Plin,Completado,crisol,2025-11-09
CR-TX-0037570,2024-10-09,522175793,Huancayo,2,208.79,Plin,Completado,crisol,2025-11-09
CR-TX-0037571,2025-02-10,456364808,Cusco,3,193.87,Yape,Completado,crisol,2025-11-09
CR-TX-0037572,2025-09-12,293145630,Ica,2,199.98,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037573,2023-08-06,436559233,Pucallpa,3,243.4,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037574,2023-08-12,272521236,Ica,2,445.26,Plin,Completado,crisol,2025-11-09
CR-TX-0037575,2025-09-01,865732675,Chiclayo,2,391.74,Plin,Completado,crisol,2025-11-09
CR-TX-0037576,2023-06-24,909416835,Chiclayo,4,740.99,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037577,2024-05-16,243504942,Trujillo,3,87.39,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037578,2023-07-09,629810876,Huánuco,3,409.31,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037579,2022-11-13,84863135,Cajamarca,1,63.37,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037580,2024-01-01,288476710,Huancayo,2,82.45,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037581,2024-12-27,382530255,Cajamarca,3,209.21,Plin,Completado,crisol,2025-11-09
CR-TX-0037582,2023-02-12,324435363,Pucallpa,3,236.73,Plin,Completado,crisol,2025-11-09
CR-TX-0037583,2024-07-28,668788197,Huánuco,2,310.35,Plin,Completado,crisol,2025-11-09
CR-TX-0037584,2024-05-19,822790554,Chiclayo,3,304.86,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0037585,2025-01-03,197769558,Huánuco,1,105.12,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037586,2024-09-24,499010785,Arequipa,2,141.72,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037587,2024-11-29,10315353,Ica,1,242.67,Plin,Completado,crisol,2025-11-09
CR-TX-0037588,2022-12-17,434096846,Huancayo,2,114.67,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037589,2024-09-23,810060867,Piura,3,339.64,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037590,2023-05-27,191811319,Cajamarca,2,190.25,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0037591,2022-10-13,863572942,Trujillo,4,299.42,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037592,2024-04-21,392297332,Chiclayo,3,357.74,Yape,Completado,crisol,2025-11-09
CR-TX-0037593,2025-03-31,499609090,Piura,1,367.65,Yape,Completado,crisol,2025-11-09
CR-TX-0037594,2023-10-07,939257290,Cusco,2,234.32,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037595,2023-04-22,961863440,Chiclayo,2,216.54,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037596,2024-01-20,971010355,Cusco,4,529.86,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037597,2025-05-12,483119861,Huánuco,3,230.82,Plin,Completado,crisol,2025-11-09
CR-TX-0037598,2024-07-30,619393966,Ica,1,101.12,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037599,2024-07-03,398928031,Huánuco,2,394.27,Plin,Cancelado,crisol,2025-11-09
CR-TX-0037600,2025-01-24,398927805,Chiclayo,1,30.18,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037601,2024-03-03,475261602,Huánuco,1,12.62,Yape,Pendiente,crisol,2025-11-09
CR-TX-0037602,2025-08-02,72504595,Arequipa,1,57.51,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037603,2025-09-07,909672332,Chiclayo,4,342.53,Plin,Completado,crisol,2025-11-09
CR-TX-0037604,2023-11-22,757688834,Piura,4,298.01,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037605,2024-12-02,614267952,Pucallpa,4,460.75,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037606,2023-08-06,799078978,Huánuco,2,166.68,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037607,2022-10-25,971847476,Huánuco,2,164.6,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037608,2025-05-08,774968535,Ica,4,361.71,Yape,Pendiente,crisol,2025-11-09
CR-TX-0037609,2022-11-16,752809702,Huánuco,2,80.02,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037610,2024-11-26,234221394,Tacna,1,44.71,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037611,2024-02-10,140797507,Trujillo,2,126.93,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037612,2025-07-25,883244196,Trujillo,2,414.69,Plin,Completado,crisol,2025-11-09
CR-TX-0037613,2024-06-17,869743735,Trujillo,3,209.77,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037614,2024-12-17,970666452,Ica,4,447.66,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037615,2024-09-16,654119408,Piura,4,264.37,Yape,Completado,crisol,2025-11-09
CR-TX-0037616,2024-05-21,53276464,Huancayo,1,20.9,Plin,Cancelado,crisol,2025-11-09
CR-TX-0037617,2023-12-17,974920702,Trujillo,4,304.22,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037618,2023-06-16,456775928,Arequipa,3,198.47,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037619,2024-11-02,955075785,Huánuco,2,122.92,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037620,2024-01-10,274700215,Piura,4,250.09,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037621,2023-01-20,212886716,Cajamarca,2,386.22,Plin,Completado,crisol,2025-11-09
CR-TX-0037622,2022-12-05,743805880,Trujillo,3,671.34,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037623,2024-07-29,568102406,Chiclayo,2,80.01,Plin,Completado,crisol,2025-11-09
CR-TX-0037624,2023-07-14,789676079,Tacna,1,19.85,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037625,2024-01-17,878755907,Chiclayo,4,341.39,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037626,2023-06-27,496437722,Piura,2,277.01,Yape,Completado,crisol,2025-11-09
CR-TX-0037627,2025-06-18,355761978,Cusco,1,70.2,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037628,2023-02-17,200341906,Chiclayo,3,218.63,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037629,2023-10-25,158570161,Ayacucho,2,118.2,Yape,Completado,crisol,2025-11-09
CR-TX-0037630,2023-08-11,243805889,Ica,3,299.26,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037631,2025-02-12,833128481,Cusco,4,822.01,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037632,2023-08-18,188477998,Cajamarca,1,198.66,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037633,2023-10-29,342238518,Pucallpa,4,195.68,Plin,Completado,crisol,2025-11-09
CR-TX-0037634,2025-05-05,965339837,Huánuco,3,478.83,Plin,Completado,crisol,2025-11-09
CR-TX-0037635,2024-03-13,704850981,Arequipa,2,337.11,Yape,Completado,crisol,2025-11-09
CR-TX-0037636,2025-08-24,565629037,Cajamarca,3,151.91,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037637,2024-06-14,710016085,Chiclayo,1,120.32,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037638,2024-03-16,753866212,Trujillo,2,114.7,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037639,2024-07-17,832476600,Lima,4,537.69,Plin,Completado,crisol,2025-11-09
CR-TX-0037640,2024-06-02,804341388,Piura,3,381.39,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037641,2023-10-08,718415838,Huancayo,3,192.21,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037642,2024-05-04,851188873,Chiclayo,1,34.71,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037643,2024-05-15,606596943,Ica,1,32.98,Plin,Completado,crisol,2025-11-09
CR-TX-0037644,2024-09-01,909672332,Chiclayo,4,254.86,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0037645,2024-05-19,98682372,Ayacucho,4,340.31,Plin,Completado,crisol,2025-11-09
CR-TX-0037646,2025-09-03,364771758,Pucallpa,4,544.09,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037647,2024-09-14,40543100,Lima,2,202.38,Plin,Pendiente,crisol,2025-11-09
CR-TX-0037648,2025-06-21,644463516,Huánuco,4,398.19,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037649,2022-12-19,541641847,Tacna,1,19.92,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037650,2024-03-20,618381406,Piura,4,250.5,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037651,2025-04-15,426125807,Huánuco,3,297.61,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037652,2025-06-11,134915899,Huánuco,1,135.12,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037653,2024-09-22,361459462,Ica,2,115.8,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0037654,2025-02-09,736212307,Pucallpa,2,309.84,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037655,2023-04-08,274109567,Chiclayo,3,366.44,Efectivo,Completado,crisol,2025-11-09
CR-TX-0037656,2023-05-09,421842038,Lima,4,394.99,Transferencia,Completado,crisol,2025-11-09
CR-TX-0037657,2023-08-07,25798620,Piura,1,23.81,Yape,Completado,crisol,2025-11-09
CR-TX-0037658,2023-01-05,708914793,Cajamarca,2,191.04,Plin,Completado,crisol,2025-11-09
CR-TX-0037659,2023-06-13,269919135,Lima,3,186.84,Yape,Completado,crisol,2025-11-09
