fecha_scraping,titulo,autor,precio_actual,precio_anterior,url_producto,categoria,categorias_join,url_norm,isbn,sku,editorial,edicion,anio_edicion,paginas,product_id,product_id_stable,product_key,vendor
2025-10-20,¡Mi reino por un caballo!,"Shakespeare, William",31.92,39.9,https://www.crisol.com.pe/libro-mi-reino-por-un-caballo-9786287624184,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Clasica,https://www.crisol.com.pe/libro-mi-reino-por-un-caballo-9786287624184,9786287624184,"Shakespeare, William",AUSTRAL,20240,20240,2080,1196293,57e9e40ca315b170271dcd1c367052a3dde50abc,57e9e40ca315b170271dcd1c367052a3dde50abc,crisol
2025-10-20,Mi rival más deseado 01,"Sakurabi, Hashigo",38.5,55.0,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-01-9788411017770,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Adulto,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-01-9788411017770,9788411017770,"Sakurabi, Hashigo",PANINI,20220,20220,1800,1203673,ac94585676ae16ef28f8375d21d33e828a668a3e,ac94585676ae16ef28f8375d21d33e828a668a3e,crisol
2025-10-20,Mi rival más deseado 02,"Sakurabi, Hashigo",38.5,55.0,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-02-9788411017787,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Adulto,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-02-9788411017787,9788411017787,"Sakurabi, Hashigo",PANINI,20220,20220,1960,1203676,241d80fef3053e39cb67d88f25da770d18cd72c6,241d80fef3053e39cb67d88f25da770d18cd72c6,crisol
2025-10-20,Mi rival más deseado 1,,38.5,55.0,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-1-9788413345277,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Adulto | Juvenil | Juvenil / Literatura Juvenil | Juvenil / Literatura Juvenil / Drama,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-1-9788413345277,9788413345277,,,,,,309528,9b0310db6ceae4b6eca8f6b18c25901f507b6129,9b0310db6ceae4b6eca8f6b18c25901f507b6129,crisol
2025-10-20,Mi rival más deseado 4,,38.5,55.0,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-4-9788413347905,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Adulto,https://www.crisol.com.pe/libro-mi-rival-mas-deseado-4-9788413347905,9788413347905,,,,,,309537,8277a98de3a52601d8583a6b7edd260b2da2cee9,8277a98de3a52601d8583a6b7edd260b2da2cee9,crisol
2025-10-20,Mi siglo,"Grass, Günter",47.2,59.0,https://www.crisol.com.pe/libro-mi-siglo-9789588940298,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-mi-siglo-9789588940298,9789588940298,"Grass, Günter",DEBOLSILLO,2016,2016,408,1205020,cfd2e811f55a1fda06a2d6466b6f14bb1e88fd2b,cfd2e811f55a1fda06a2d6466b6f14bb1e88fd2b,crisol
2025-10-20,Mi sombrero y yo,"Inaraja, Christian",48.3,69.0,https://www.crisol.com.pe/libro-mi-sombrero-y-yo-9788491019640,Infantil,Infantil,https://www.crisol.com.pe/libro-mi-sombrero-y-yo-9788491019640,9788491019640,"Inaraja, Christian",COMBEL,2023,2023,18,1138674,c61b3bdc7e82106093e68f3b8f8e0ba754c22e1b,c61b3bdc7e82106093e68f3b8f8e0ba754c22e1b,crisol
2025-10-20,Mi vida con los chicos Walter. Mi vida con los chicos Walter. 1,"Novak, Ali",71.2,89.0,https://www.crisol.com.pe/libro-mi-vida-con-los-chicos-walter-mi-vida-con-los-chicos-walter-1-9788418915871,Juvenil,Juvenil | Juvenil / Literatura Juvenil,https://www.crisol.com.pe/libro-mi-vida-con-los-chicos-walter-mi-vida-con-los-chicos-walter-1-9788418915871,9788418915871,"Novak, Ali",ALFAGUARA,20250,20250,4320,1210909,0cbec511616b426530a3a66b6b785672e998dd86,0cbec511616b426530a3a66b6b785672e998dd86,crisol
2025-10-20,Mi vida con un dragón encendido,"Lévy, Didier",55.3,79.0,https://www.crisol.com.pe/libro-mi-vida-con-un-dragon-encendido-9788412470703,Infantil,Infantil,https://www.crisol.com.pe/libro-mi-vida-con-un-dragon-encendido-9788412470703,9788412470703,"Lévy, Didier",LIBROS DEL ZORRO ROJO,2022,2022,32,1177116,60aa81899dfebe00419952ee433ee9a1e7867651,60aa81899dfebe00419952ee433ee9a1e7867651,crisol
2025-10-20,Mi vida robada,"Guelfenbein, Carla",63.2,79.0,https://www.crisol.com.pe/libro-mi-vida-robada-9788410496323,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Latinoamericana,https://www.crisol.com.pe/libro-mi-vida-robada-9788410496323,9788410496323,"Guelfenbein, Carla",ALFAGUARA,20250,20250,1600,1204741,634a72603de40867931b5cf1485ec53f31de0591,634a72603de40867931b5cf1485ec53f31de0591,crisol
2025-10-20,Mickey Mouse y sus amigos. Colorea y diviértete,,10.32,12.9,https://www.crisol.com.pe/libro-mickey-mouse-y-sus-amigos-colorea-y-diviertete-9786280002552,Infantil,Infantil,https://www.crisol.com.pe/libro-mickey-mouse-y-sus-amigos-colorea-y-diviertete-9786280002552,9786280002552,,,,,,1141866,7b33364f42951ba714bd3e2db7f57a9660b793a2,7b33364f42951ba714bd3e2db7f57a9660b793a2,crisol
2025-10-20,Mickey7,"Ashton, Edward",71.92,89.9,https://www.crisol.com.pe/libro-mickey7-9788445010006,Ficcion,Ficcion,https://www.crisol.com.pe/libro-mickey7-9788445010006,9788445010006,"Ashton, Edward",MINOTAURO,2022,2022,368,1175625,7f1880a02d0583739cf40305db707b46552cb7e8,7f1880a02d0583739cf40305db707b46552cb7e8,crisol
2025-10-20,"Microcosmos: 58 microrrelatos de vida, amor y muerte",AA. VV.,56.0,70.0,"https://www.crisol.com.pe/libro-microcosmos-58-microrrelatos-de-vida,-amor-y-muerte-9788412753547",Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,"https://www.crisol.com.pe/libro-microcosmos-58-microrrelatos-de-vida,-amor-y-muerte-9788412753547",9788412753547,AA. VV.,EDITORIAL POSIDONIA,20240,20240,890,1198543,a847daed915cb58b2825e05c99be2e250e871227,a847daed915cb58b2825e05c99be2e250e871227,crisol
2025-10-20,Microtraumas,"Arroll, Meg",63.2,79.0,https://www.crisol.com.pe/libro-microtraumas-9786073832618,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-microtraumas-9786073832618,9786073832618,"Arroll, Meg",AGUILAR,2023,2023,320,1144920,f7e96f7e597b5ab694f20009a50c46618d7968cf,f7e96f7e597b5ab694f20009a50c46618d7968cf,crisol
2025-10-20,Miedo,"Santos, Care",39.2,49.0,https://www.crisol.com.pe/libro-miedo-9788468341132,Juvenil / Literatura Juvenil,Juvenil / Literatura Juvenil | Juvenil / Literatura Juvenil / Drama,https://www.crisol.com.pe/libro-miedo-9788468341132,9788468341132,"Santos, Care",EDEBE,2019,2019,296,1191298,d32a58506fbd8632f2ea27f024ddb69ee7579697,d32a58506fbd8632f2ea27f024ddb69ee7579697,crisol
2025-10-20,El Miedo del Lobo,"Freyre, Carlos",55.2,69.0,https://www.crisol.com.pe/libro-miedo-lobo-9786125020123,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Peruana,https://www.crisol.com.pe/libro-miedo-lobo-9786125020123,9786125020123,"Freyre, Carlos",ALFAGUARA,2021,2021,216,,ad936691fbba64f8491fa9908393ef7c5449683c,ad936691fbba64f8491fa9908393ef7c5449683c,crisol
2025-10-20,Miedo. Pánico. Fobias. la Terapia Breve.,"Nardone, Giorgio",87.5,125.0,https://www.crisol.com.pe/libro-miedo-panico-fobias-la-terapia-breve-9788425444029,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Seinen | No Ficcion / Humanidades | No Ficcion / Humanidades / Psicologia,https://www.crisol.com.pe/libro-miedo-panico-fobias-la-terapia-breve-9788425444029,9788425444029,"Nardone, Giorgio",HERDER,2020,2020,304,122238,f9145498476c5b8837f78d3270b6ce197d699fb3,f9145498476c5b8837f78d3270b6ce197d699fb3,crisol
2025-10-20,Miénteme si puedes,,39.92,49.9,https://www.crisol.com.pe/libro-mienteme-si-puedes-9786125111050,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-mienteme-si-puedes-9786125111050,9786125111050,,,,,,1150713,3a50dddc7c53ebbe43ad40fdf5a1e9111e0c4d89,3a50dddc7c53ebbe43ad40fdf5a1e9111e0c4d89,crisol
2025-10-20,Mientras Agonizo,"Faulkner, William",48.3,69.0,https://www.crisol.com.pe/libro-mientras-agonizo-9788420676616,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Psicoanalisis,https://www.crisol.com.pe/libro-mientras-agonizo-9788420676616,9788420676616,"Faulkner, William",ALIANZA,2013,2013,224,144456,38cca91216928f5a80bb959b2cdb1a2fd9d3479f,38cca91216928f5a80bb959b2cdb1a2fd9d3479f,crisol
2025-10-20,Mientras escribo,"King, Stephen",47.2,59.0,https://www.crisol.com.pe/libro-mientras-escribo-987-1138-98-9,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Biografias,https://www.crisol.com.pe/libro-mientras-escribo-987-1138-98-9,9871138989,"King, Stephen",DEBOLSILLO,2004,2004,320,394281,4834db911caf857846cdb2d82d6b5dc9b200aff7,4834db911caf857846cdb2d82d6b5dc9b200aff7,crisol
2025-10-20,Mientras tanto en la Tierra,"Jeffers, Oliver",60.0,75.0,https://www.crisol.com.pe/libro-mientras-tanto-en-la-tierra-9786071678096,Infantil,Infantil,https://www.crisol.com.pe/libro-mientras-tanto-en-la-tierra-9786071678096,9786071678096,"Jeffers, Oliver",FONDO DE CULTURA ECONOMICA,2023,2023,64,1123878,2eed262620458da27654e53fae014ec6abfbba5c,2eed262620458da27654e53fae014ec6abfbba5c,crisol
2025-10-20,Migi & Dali 01,"Sano, Nami",34.3,49.0,https://www.crisol.com.pe/libro-migi-dali-01-9788410388956,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Seinen,https://www.crisol.com.pe/libro-migi-dali-01-9788410388956,9788410388956,"Sano, Nami",IVREA ESPAÑA,20240,20240,2000,1203556,8aebba02743e93574319e408391a5793dafb2df0,8aebba02743e93574319e408391a5793dafb2df0,crisol
2025-10-20,Migi & Dali 02,"Sano, Nami",34.3,49.0,https://www.crisol.com.pe/libro-migi-dali-02-9788410388963,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Seinen,https://www.crisol.com.pe/libro-migi-dali-02-9788410388963,9788410388963,"Sano, Nami",IVREA ESPAÑA,20240,20240,2000,1203559,7f3d4bf9067d362e497e27700c132492f54e2277,7f3d4bf9067d362e497e27700c132492f54e2277,crisol
2025-10-20,Migi & Dali 03,"Sano, Nami",34.3,49.0,https://www.crisol.com.pe/libro-migi-dali-03-9791387547974,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Seinen,https://www.crisol.com.pe/libro-migi-dali-03-9791387547974,9791387547974,"Sano, Nami",IVREA ESPAÑA,20240,20240,2000,1203562,46d10f1ed3a768bec210957a020552b4be8f9463,46d10f1ed3a768bec210957a020552b4be8f9463,crisol
2025-10-20,Migración y Frontera,"García Liendo, Javier",77.6,97.0,https://www.crisol.com.pe/libro-migracion-y-frontera-9788416922222,No Ficcion / Humanidades / Estudios Literarios Y Linguistica,No Ficcion / Humanidades / Estudios Literarios Y Linguistica,https://www.crisol.com.pe/libro-migracion-y-frontera-9788416922222,9788416922222,"García Liendo, Javier",IBEROAMERICANA,,,,163428,0f1b769da7b7d7fc10e7bbacef373e2d27e508de,0f1b769da7b7d7fc10e7bbacef373e2d27e508de,crisol
2025-10-20,Migraña,"Bancalari B., Ernesto",55.92,69.9,https://www.crisol.com.pe/libro-migrana-9786124404535,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-migrana-9786124404535,9786124404535,"Bancalari B., Ernesto",PAIDOS,2024,2024,192,1123866,4d6925f10643ee5b82c9f4de557c7cb84364f90b,4d6925f10643ee5b82c9f4de557c7cb84364f90b,crisol
2025-10-20,Miguel Ángel: Una vida épica,"Gayford, Martin",135.2,169.0,https://www.crisol.com.pe/libro-miguel-angel-una-vida-epica-9788430616916,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Biografias,https://www.crisol.com.pe/libro-miguel-angel-una-vida-epica-9788430616916,9788430616916,"Gayford, Martin",TAURUS,2014,2014,7040,1194355,9c141f955e8c129581b0d76344d52de961738feb,9c141f955e8c129581b0d76344d52de961738feb,crisol
2025-10-20,Miguel O'Hara: Spiderman 2099,"Orlando, Steve; Dowling, Michael y Muhr, Jason",59.5,85.0,https://www.crisol.com.pe/libro-miguel-ohara-spiderman-2099-9788410513549,Ficcion / Comics Y Novela Grafica,Ficcion / Comics Y Novela Grafica | Ficcion / Comics Y Novela Grafica / Comic De Heroes,https://www.crisol.com.pe/libro-miguel-ohara-spiderman-2099-9788410513549,9788410513549,"Orlando, Steve; Dowling, Michael y Muhr, Jason",PANINI,20240,20240,1200,1204309,a6b462a4627cbfc41c66a1adfbcf520b97f39494,a6b462a4627cbfc41c66a1adfbcf520b97f39494,crisol
2025-10-20,Mikecrack y el diamantito perdido. Las Perrerías de Mike. 2,Mikecrack,47.92,59.9,https://www.crisol.com.pe/libro-mikecrack-y-el-diamantito-perdido-las-perrerias-de-mike-2-9786287583061,Infantil,Infantil,https://www.crisol.com.pe/libro-mikecrack-y-el-diamantito-perdido-las-perrerias-de-mike-2-9786287583061,9786287583061,Mikecrack,MARTINEZ ROCA,2022,2022,216,1173144,c40a3a5d9a61ce6cc63fe9f0504f4da5afd2295d,c40a3a5d9a61ce6cc63fe9f0504f4da5afd2295d,crisol
2025-10-20,Mikecrack y el secreto del laberinto. Las Perrerías de Mike. 4,Mikecrack,55.92,69.9,https://www.crisol.com.pe/libro-mikecrack-y-el-secreto-del-laberinto-las-perrerias-de-mike-4-9786124461446,Infantil,Infantil,https://www.crisol.com.pe/libro-mikecrack-y-el-secreto-del-laberinto-las-perrerias-de-mike-4-9786124461446,9786124461446,Mikecrack,MARTINEZ ROCA,2025,2025,216,1197460,6dbe7829399863cc62ce8fc2cc232c3d73cf1b73,6dbe7829399863cc62ce8fc2cc232c3d73cf1b73,crisol
2025-10-20,Mikecrack y la Estrella Maldita. Las Perrerías de Mike. 1,Mikecrack,55.92,69.9,https://www.crisol.com.pe/libro-mikecrack-y-la-estrella-maldita-las-perrerias-de-mike-1-9786280001180,Infantil,Infantil | Los Mas Vendidos,https://www.crisol.com.pe/libro-mikecrack-y-la-estrella-maldita-las-perrerias-de-mike-1-9786280001180,9786280001180,Mikecrack,MARTINEZ ROCA,2022,2022,192,1163412,b35599395d88566aa916cc2ebe782ca259d3c1cc,b35599395d88566aa916cc2ebe782ca259d3c1cc,crisol
2025-10-20,Mikecrack y la venganza del rey Slime. Las perrerías de Mike. 3,Mikecrack,55.92,69.9,https://www.crisol.com.pe/libro-mikecrack-y-la-venganza-del-rey-slime-las-perrerias-de-mike-3-9786124461347,Infantil,Infantil,https://www.crisol.com.pe/libro-mikecrack-y-la-venganza-del-rey-slime-las-perrerias-de-mike-3-9786124461347,9786124461347,Mikecrack,MARTINEZ ROCA,2024,2024,232,1140243,9879a069f513d826d45948a87232ed571f2fc288,9879a069f513d826d45948a87232ed571f2fc288,crisol
2025-10-20,Mikeltube contra el Hacker 2.0. Mikeltube. 4,,55.2,69.0,https://www.crisol.com.pe/libro-mikeltube-contra-el-hacker-20-mikeltube-4-9786287579002,Infantil,Infantil,https://www.crisol.com.pe/libro-mikeltube-contra-el-hacker-20-mikeltube-4-9786287579002,9786287579002,,,,,,1178985,655d7796bfd70cf67a0a9ead99e68423ce4179af,655d7796bfd70cf67a0a9ead99e68423ce4179af,crisol
2025-10-20,Mil besos tuyos,"Cole, Tillie",55.92,69.9,https://www.crisol.com.pe/libro-mil-besos-tuyos-9786073913331,Juvenil,Juvenil | Juvenil / Literatura Juvenil,https://www.crisol.com.pe/libro-mil-besos-tuyos-9786073913331,9786073913331,"Cole, Tillie",PLANETA,20240,20240,3920,1207710,fa3ca2649c3a0c9105a90fa3d4af2b92f3ad098f,fa3ca2649c3a0c9105a90fa3d4af2b92f3ad098f,crisol
2025-10-20,Las Mil y una Noches,Anónimo,55.2,69.0,https://www.crisol.com.pe/libro-mil-noches-9788423352883,Ficcion / Narrativa / Literatura Clasica,Ficcion / Narrativa / Literatura Clasica,https://www.crisol.com.pe/libro-mil-noches-9788423352883,9788423352883,Anónimo,AUSTRAL,2017,2017,656,304092,402ea0012ecbc5545c3ca5b7b8e007311c440069,402ea0012ecbc5545c3ca5b7b8e007311c440069,crisol
2025-10-20,1984,"Orwell, George",41.3,59.0,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9781784878979,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Ciencia Ficcion,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9781784878979,9781784878979,"Orwell, George",VINTAGE CLASSICS,2025,2025,3200,1208367,678a8a1a0c9ad360648d0cd0a82fbfa4888da77d,678a8a1a0c9ad360648d0cd0a82fbfa4888da77d,crisol
2025-10-20,1984,"Orwell, George",31.2,39.0,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9786125044808,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Ciencia Ficcion,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9786125044808,9786125044808,"Orwell, George",REVUELTA EDITORES,20250,20250,4060,1204450,fef62c115b43faedcf28399512867123bc9a220b,fef62c115b43faedcf28399512867123bc9a220b,crisol
2025-10-20,1984,"Orwell, George",23.92,29.9,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9786125108593,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Ciencia Ficcion,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9786125108593,9786125108593,"Orwell, George",NOSTICA EDITORIAL,2024,2024,160,1190317,4354ac6bdc34e6ecd98ec5c7909b749b156a4691,4354ac6bdc34e6ecd98ec5c7909b749b156a4691,crisol
2025-10-20,1984,"Orwell, George",60.0,75.0,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9788412794403,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Ciencia Ficcion,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9788412794403,9788412794403,"Orwell, George",GRAN TRAVESIA,20240,20240,3920,1188769,1dd0556653ce54c494c6b9328be8147f2c5d82da,1dd0556653ce54c494c6b9328be8147f2c5d82da,crisol
2025-10-20,1984,"Orwell, George",46.4,58.0,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9789583069178,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Ciencia Ficcion,https://www.crisol.com.pe/libro-mil-novecientos-ochenta-y-cuatro-9789583069178,9789583069178,"Orwell, George",PANAMERICANA,20230,20230,3420,1209906,e9c38ae2c6dcd46e2fe43e5d5e5504eeaa1aa12a,e9c38ae2c6dcd46e2fe43e5d5e5504eeaa1aa12a,crisol
2025-10-20,Mil pasos al interior de la noche,"Chee, Traci",60.0,75.0,https://www.crisol.com.pe/libro-mil-pasos-al-interior-de-la-noche-9788412669749,Juvenil,Juvenil,https://www.crisol.com.pe/libro-mil-pasos-al-interior-de-la-noche-9788412669749,9788412669749,"Chee, Traci",GRAN TRAVESIA,2023,2023,448,1128420,5fdff8029a6cea339e9c2b4763a680678e748faa,5fdff8029a6cea339e9c2b4763a680678e748faa,crisol
2025-10-20,Mil recuerdos tuyos,"Cole, Tillie",55.92,69.9,https://www.crisol.com.pe/libro-mil-recuerdos-tuyos-9786073920032,Juvenil,Juvenil | Juvenil / Literatura Juvenil,https://www.crisol.com.pe/libro-mil-recuerdos-tuyos-9786073920032,9786073920032,"Cole, Tillie",PLANETA,20240,20240,4480,1207719,74a66f1fe3b8784ddd3166797d528c886354e719,74a66f1fe3b8784ddd3166797d528c886354e719,crisol
2025-10-20,Mil Soles Esplendidos (Nc),,39.2,49.0,https://www.crisol.com.pe/libro-mil-soles-esplendidos-nc-9788418796128,Ficcion,Ficcion,https://www.crisol.com.pe/libro-mil-soles-esplendidos-nc-9788418796128,9788418796128,,SALAMANDRA BOLSILLO,,,,1182393,cfebed37268abc6c2839dfe72ebf03e6d87fdb85,cfebed37268abc6c2839dfe72ebf03e6d87fdb85,crisol
2025-10-20,Milan Kundera,"Noiville, Florence",79.92,99.9,https://www.crisol.com.pe/libro-milan-kundera-9788411074940,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Biografias,https://www.crisol.com.pe/libro-milan-kundera-9788411074940,9788411074940,"Noiville, Florence",TUSQUETS EDITORES,20240,20240,3040,1207410,e4e0c95b4052de266eda15d490cbe379d399b6ac,e4e0c95b4052de266eda15d490cbe379d399b6ac,crisol
2025-10-20,Milena,"Buber-Neumann, Margarete",79.92,99.9,https://www.crisol.com.pe/libro-milena-9788411074926,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Biografias,https://www.crisol.com.pe/libro-milena-9788411074926,9788411074926,"Buber-Neumann, Margarete",TUSQUETS EDITORES,20240,20240,2720,1207407,2412dbf77f57bd66a0817743e188b8d274c235a5,2412dbf77f57bd66a0817743e188b8d274c235a5,crisol
2025-10-20,Miles Morales Spider-Man. el Nuevo Spiderman,"Bendis, Brian; Prichelli, Sara; Samnee, Chris; Márquez, David",97.3,139.0,https://www.crisol.com.pe/libro-miles-morales-spider-man-el-nuevo-spiderman-9788491677208,Ficcion / Comics Y Novela Grafica,Ficcion / Comics Y Novela Grafica | Ficcion / Comics Y Novela Grafica / Comic De Heroes,https://www.crisol.com.pe/libro-miles-morales-spider-man-el-nuevo-spiderman-9788491677208,9788491677208,"Bendis, Brian; Prichelli, Sara; Samnee, Chris; Márquez, David",PANINI CÓMICS,,,,,bab0748ff6e728e9d57ef2908a0dc532b7aa48c1,bab0748ff6e728e9d57ef2908a0dc532b7aa48c1,crisol
2025-10-20,Milo aprende las profesiones,AA. VV.,15.92,19.9,https://www.crisol.com.pe/libro-milo-aprende-las-profesiones-9788408259664,Infantil,Infantil,https://www.crisol.com.pe/libro-milo-aprende-las-profesiones-9788408259664,9788408259664,AA. VV.,PLANETA JUNIOR,2022,2022,12,1157928,1bee9b223332a37ba678c0a870ac20a86c529bfa,1bee9b223332a37ba678c0a870ac20a86c529bfa,crisol
2025-10-20,Milo el bombero,AA. VV.,39.99,49.99,https://www.crisol.com.pe/libro-milo-el-bombero-9788408259671,Infantil,Infantil,https://www.crisol.com.pe/libro-milo-el-bombero-9788408259671,9788408259671,AA. VV.,PLANETA JUNIOR,2022,2022,10,1157931,55f89e6d123c45ec5284eb83db410a7b1b535674,55f89e6d123c45ec5284eb83db410a7b1b535674,crisol
2025-10-20,Milo: El chef,,31.92,39.9,https://www.crisol.com.pe/libro-milo-el-chef-9788408260301,Infantil,Infantil,https://www.crisol.com.pe/libro-milo-el-chef-9788408260301,9788408260301,,,,,,1148472,ac606efe7e5058049bbaec579730e950a5a14c6d,ac606efe7e5058049bbaec579730e950a5a14c6d,crisol
2025-10-20,Milo: El doctor,,31.92,39.9,https://www.crisol.com.pe/libro-milo-el-doctor-9788408260295,Infantil,Infantil,https://www.crisol.com.pe/libro-milo-el-doctor-9788408260295,9788408260295,,,,,,1148469,196a7817e8d39f99ea03a098c1e96885d6956a54,196a7817e8d39f99ea03a098c1e96885d6956a54,crisol
2025-10-20,Mina,,63.2,79.0,https://www.crisol.com.pe/libro-mina-9786075578491,Infantil,Infantil,https://www.crisol.com.pe/libro-mina-9786075578491,9786075578491,,OCEANO TRAVESIA,,,,1141209,58c16b31897fe8d1f9d8de8bb6b337362d75e5fb,58c16b31897fe8d1f9d8de8bb6b337362d75e5fb,crisol
2025-10-20,Mindfulness para principiantes,"Kabat-Zinn, Jon",39.2,49.0,https://www.crisol.com.pe/libro-mindfulness-para-principiantes-9786073830867,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-mindfulness-para-principiantes-9786073830867,9786073830867,"Kabat-Zinn, Jon",DEBOLSILLO,2023,2023,216,1144905,8152e662d5dfbc2e1be713b26d48716fcd6bbf61,8152e662d5dfbc2e1be713b26d48716fcd6bbf61,crisol
2025-10-20,Minecraft: Guía para principiantes,AA. VV.,80.0,100.0,https://www.crisol.com.pe/libro-minecraft-guia-para-principiantes-9788410021808,Novedades,Novedades | Novedades / Nuevos Lanzamientos,https://www.crisol.com.pe/libro-minecraft-guia-para-principiantes-9788410021808,9788410021808,AA. VV.,HARPERKIDS,2024,2024,96,1118136,2d1e7303e857561eb81eb4ffce89b3f550d71ae9,2d1e7303e857561eb81eb4ffce89b3f550d71ae9,crisol
2025-10-20,Mini diccionario por imágenes: Los buenos modales,AA. VV.,71.2,89.0,https://www.crisol.com.pe/libro-mini-diccionario-por-imagenes-los-buenos-modales-9786123052171,Infantil,Infantil,https://www.crisol.com.pe/libro-mini-diccionario-por-imagenes-los-buenos-modales-9786123052171,9786123052171,AA. VV.,PANINI,2018,2018,32,1146495,3f286db2e9b9fe4045b34290688945ec5309ae2e,3f286db2e9b9fe4045b34290688945ec5309ae2e,crisol
2025-10-20,Minimosca,"Faverón Patriau, Gustavo",76.0,95.0,https://www.crisol.com.pe/libro-minimosca-9786123052379,Ficcion,Ficcion | Ficcion / Narrativa | Ficcion / Narrativa / Literatura Peruana | Novedades | Novedades / Nuevos Lanzamientos,https://www.crisol.com.pe/libro-minimosca-9786123052379,9786123052379,"Faverón Patriau, Gustavo",PEISA,20240,20240,7040,1188457,c2bd9f50186f6629aaf6d286def7e3a168ffc6f3,c2bd9f50186f6629aaf6d286def7e3a168ffc6f3,crisol
2025-10-20,Minino y las Olas,"Martí Orriols, Meritxell",45.5,65.0,https://www.crisol.com.pe/libro-minino-y-las-olas-9788491015659,Ficcion / Mangas,Ficcion / Mangas | Ficcion / Mangas / Seinen,https://www.crisol.com.pe/libro-minino-y-las-olas-9788491015659,9788491015659,"Martí Orriols, Meritxell",COMBEL,2020,2020,16,,d27797efe3cf3b8a938b71f1373def120ebc1140,d27797efe3cf3b8a938b71f1373def120ebc1140,crisol
2025-10-20,Minnie. Colorea y diviértete,,10.32,12.9,https://www.crisol.com.pe/libro-minnie-colorea-y-diviertete-9786280002569,Infantil,Infantil,https://www.crisol.com.pe/libro-minnie-colorea-y-diviertete-9786280002569,9786280002569,,,,,,1141869,1c15f9191d5582a56160c4586eaed5155b34508b,1c15f9191d5582a56160c4586eaed5155b34508b,crisol
2025-10-20,Minusculita y la magia,"Kimiko y Davenier, Christine",60.0,75.0,https://www.crisol.com.pe/libro-minusculita-y-la-magia-9788419004413,Infantil,Infantil,https://www.crisol.com.pe/libro-minusculita-y-la-magia-9788419004413,9788419004413,"Kimiko y Davenier, Christine",DUOMO EDITORIAL,2022,2022,32,1122111,71622239a7f34ce397dc0973c5be4672b54df7fb,71622239a7f34ce397dc0973c5be4672b54df7fb,crisol
