fecha_scraping,titulo,autor,precio_actual,precio_anterior,url_producto,categoria,categorias_join,url_norm,isbn,sku,editorial,edicion,anio_edicion,paginas,product_id,product_id_stable
2025-10-06,KOKO. UNA FANTASIA ECOLOGICA.-,Ana Belén Ramos,75.0,,https://www.sbs.com.pe/koko-una-fantasia-ecologica.html,Juvenil,Juvenil | Libros Para Ninos,https://www.sbs.com.pe/koko-una-fantasia-ecologica.html,9788412908763,,,1,2025,236,117587,acdb0d3010712726a2f7db70185c9c2d806b45fd
2025-10-06,KOMBUCHA,"Neil Stevens, Carla Nieto",10.0,67.9,https://www.sbs.com.pe/kombucha-9788417399665.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Ejercicios Y Vida Saludable | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Ejercicios Y Vida Saludable / Alimentacion Saludable,https://www.sbs.com.pe/kombucha-9788417399665.html,9788417399665,,EDITORIAL SIRIO S.A.,1,2018,250,,d6b3a18b47b10cfcc23bd10cf90b0c341e088a99
2025-10-06,KOMI CANT COMMUNICATE N.1,Tomohito Oda,35.0,,https://www.sbs.com.pe/komi-cant-communicate-n-1.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/komi-cant-communicate-n-1.html,9786076360880,,,1,2024,192,121895,75c497745f8c9c662dea2fd2455774b93cc40f61
2025-10-06,KOMI CANT COMMUNICATE N.2,Tomohito Oda,35.0,,https://www.sbs.com.pe/komi-cant-communicate-n-2.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/komi-cant-communicate-n-2.html,9786076361436,,,1,2024,224,121898,c101275733599f7704b2cb862f36501ba5252833
2025-10-06,KOMI CANT COMMUNICATE N.3,Tomohito Oda,35.0,,https://www.sbs.com.pe/komi-cant-communicate-n-3.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/komi-cant-communicate-n-3.html,9786076361641,,,1,2024,180,121901,85a10084042f93c0f1e785fd8e7330146401614a
2025-10-06,KOMI CANT COMMUNICATE N.4,Tomohito Oda,35.0,,https://www.sbs.com.pe/komi-cant-communicate-n-4.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/komi-cant-communicate-n-4.html,9786076362938,,,2024,2024,184,121904,4edb57b7c8b62e8a37e02d3075bf80f1ca143f03
2025-10-06,KOMI - SAN (2EN1) #1,Tomohito Oda,69.9,,https://www.sbs.com.pe/komi-san-no-puede-comunicarse-1-9788418837791.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/komi-san-no-puede-comunicarse-1-9788418837791.html,9788418837791,,IVREA,2021,2021,400,109937,562033872eff3782aaff4c66768ed9aec84dbab7
2025-10-06,KON - TIKI,Thor Heyerdhal,68.7,,https://www.sbs.com.pe/kon-tiki-9780671726522.html,Literatura Y Ficcion / Literatura En Ingles,Literatura Y Ficcion / Literatura En Ingles,https://www.sbs.com.pe/kon-tiki-9780671726522.html,9780671726522,,SIMON & SCHUSTER,35,2001,256,104591,1a01034f90f16684bba133a3972c97b89a4cbcac
2025-10-06,KOTOWAZA: PROVERBIOS JAPONESES,Javier Camacho Cruz,20.0,108.0,https://www.sbs.com.pe/kotowaza-proverbios-japoneses-9788494897115.html,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Filosofia,https://www.sbs.com.pe/kotowaza-proverbios-japoneses-9788494897115.html,9788494897115,,QUATERNI,1,2019,216,,2a1f066805af43d7ef982854df00654f2f4c16a7
2025-10-06,KPOP. IDOL POR SORPRESA,Laury What,49.9,,https://www.sbs.com.pe/kpop-idol-por-sorpresa-9788427046979.html,Libros Para Ninos / Literatura Infantil,Libros Para Ninos / Literatura Infantil,https://www.sbs.com.pe/kpop-idol-por-sorpresa-9788427046979.html,9788427046979,,VARIOS,1,2020,192,,177f535cf3e1a7994f7afa99cedd9e459746a727
2025-10-06,KRISTY AND THE SNOBS: A GRAPHIC NOVEL (THE BABY-SITTERS CLUB #10),"Ann M Martin, Chan Chau",73.7,,https://www.sbs.com.pe/kristy-and-the-snobs-a-graphic-novel-the-baby-sitters-club-10-9781338304602.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Novelas Graficas,https://www.sbs.com.pe/kristy-and-the-snobs-a-graphic-novel-the-baby-sitters-club-10-9781338304602.html,9781338304602,,GRAPHIX,1,2021,160,,9128c8e5aad99cf5c3d0456d596729bff45f3a54
2025-10-06,KURS- UND UBUNGSBUCH MIT AUDIOS UND CLIPS ONLINE A1.2,Ernst Klett Sprachen,134.2,,https://www.sbs.com.pe/kurs-und-ubungsbuch-mit-audios-und-clips-online-a1-2-9783126764773.html,Idiomas / Aleman,Idiomas / Aleman | Idiomas / Aleman / Aprender Aleman,https://www.sbs.com.pe/kurs-und-ubungsbuch-mit-audios-und-clips-online-a1-2-9783126764773.html,9783126764773,,KLETT,1,2018,0,,65e4bc3332f1f6dacf3a0159831f71faaf416f98
2025-10-06,KURS- UND UBUNGSBUCH MIT AUDIOS UND CLIPS ONLINE A2.2,Swerlowa Olga,134.2,,https://www.sbs.com.pe/kurs-und-ubungsbuch-mit-audios-und-clips-online-a2-2-9783126765015.html,Idiomas / Aleman,Idiomas / Aleman | Idiomas / Aleman / Aprender Aleman,https://www.sbs.com.pe/kurs-und-ubungsbuch-mit-audios-und-clips-online-a2-2-9783126765015.html,9783126765015,,KLETT,1,2018,0,,d8e5fce8c1809c4a627003fc6b883c2dc0c39af2
2025-10-06,KURT COBAIN,"David Aceituno, David Buisan",9.9,,https://www.sbs.com.pe/kurt-cobain-9788417247164.html,No Ficcion / Arte Arquitectura Y Fotografia,No Ficcion / Arte Arquitectura Y Fotografia,https://www.sbs.com.pe/kurt-cobain-9788417247164.html,9788417247164,,RANDOM COMICS,1,2019,144,100220,00f5f26ead9a4619e2a362bb16df5b0d84123f1a
2025-10-06,KURT COBAIN,Carlos García Miranda,119.0,,https://www.sbs.com.pe/kurt-cobain-9788417858339.html,No Ficcion / Biografias,No Ficcion / Biografias,https://www.sbs.com.pe/kurt-cobain-9788417858339.html,9788417858339,,LUNWERG EDITORES S.A.,1,2019,160,,12a6a8e6d40cfe1dd5b24529f0b31eee8f0c9b36
2025-10-06,KUTEI DRAGONS N.1,Taku Kuwabara,48.0,,https://www.sbs.com.pe/kutei-dragons-n-1-9786076346334.html,Comics Manga Y Novelas Graficas,Comics Manga Y Novelas Graficas | Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/kutei-dragons-n-1-9786076346334.html,9786076346334,,PANINI MEXICO,1,2023,192,,38e4d51ad88f41d26368ca95585f4c8527425798
2025-10-06,KUTEI DRAGONS N.2,Taku Kuwabara,48.0,,https://www.sbs.com.pe/kutei-dragons-n-2-9786076347379.html,Comics Manga Y Novelas Graficas / Manga,Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/kutei-dragons-n-2-9786076347379.html,9786076347379,,PANINI ESPAÑA S.A.,2,2024,200,,cddb51cb55a2a01849702e846b7a9f937ab64a8c
2025-10-06,KUTEI DRAGONS N.3,Taku Kuwabara,37.0,,https://www.sbs.com.pe/kutei-dragons-n-3.html,Comics Manga Y Novelas Graficas / Manga,Comics Manga Y Novelas Graficas / Manga,https://www.sbs.com.pe/kutei-dragons-n-3.html,9786076348789,,PANINI ESPAÑA S.A.,1,2024,208,113683,adfb0e7be33a853a48ab6b12d48d295f2ff57635
2025-10-06,EL KYBALION,Tres Iniciados,39.2,,https://www.sbs.com.pe/kybalion-el-9788478085958.html,Magia Y Esoterismo,Magia Y Esoterismo | Magia Y Esoterismo / Magia,https://www.sbs.com.pe/kybalion-el-9788478085958.html,9788478085958,,EDITORIAL SIRIO S.A.,1,2008,155,,107c9f0a06c46b271b1ed7742f58ad13fe3764c5
2025-10-06,L.A. CONFIDENTIAL,James Ellroy,59.0,,https://www.sbs.com.pe/l-a-confidential-9788439732907.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/l-a-confidential-9788439732907.html,9788439732907,,LITERATURA RANDOM HOUSE - RANDOM HOUSE,1,2017,528,,dfb492df047ec3adef6545a138a8349af357cd5c
2025-10-06,L ATELIER NIV .A1 (ED.2019) - CAHIER + CD,,82.7,,https://www.sbs.com.pe/l-atelier-niv-a1-ed-2019-cahier-cd-9782278092291.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-a1-ed-2019-cahier-cd-9782278092291.html,9782278092291,,DIDIER INTERNATIONAL,,,0,,e4b61217576a061409d4d62630c770816a7b9180
2025-10-06,L ATELIER NIV .A1 (ED.2019) - LIVRE + DVDROM,,143.5,,https://www.sbs.com.pe/l-atelier-niv-a1-ed-2019-livre-dvdrom-9782278092284.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-a1-ed-2019-livre-dvdrom-9782278092284.html,9782278092284,,DIDIER INTERNATIONAL,,,0,,4db55755e86bcb97f43c0e13b6d9239ace14d810
2025-10-06,L’ATELIER + NIV .A1 (ÉDITION 2022) - CAHIER + DIDIERFLE.APP,Marie-Noelle Cocton,88.4,,https://www.sbs.com.pe/l-atelier-niv-a1-edition-2022-cahier-didierfle-app-9782278108244.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-a1-edition-2022-cahier-didierfle-app-9782278108244.html,9782278108244,,HATIER / DIDIER,1,2022,168,,56d11db9ffc4e167f52c67be2fb13494c4615f7f
2025-10-06,L’ATELIER NIV .A2 (ED.2019) – CAHIER + CD,,82.7,,https://www.sbs.com.pe/l-atelier-niv-a2-ed-2019-cahier-cd-9782278093014.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-a2-ed-2019-cahier-cd-9782278093014.html,9782278093014,,DIDIER INTERNATIONAL,,,0,,6858396fcaa00e9760ce7cdf52cfbe9c95244be3
2025-10-06,L’ATELIER NIV .A2 (ED.2019) – LIVRE + DVDROM,,143.5,,https://www.sbs.com.pe/l-atelier-niv-a2-ed-2019-livre-dvdrom-9782278093007.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-a2-ed-2019-livre-dvdrom-9782278093007.html,9782278093007,,DIDIER INTERNATIONAL,,,0,,249c59980ee8948037e14a6bee45a989b8ba479b
2025-10-06,L’ATELIER NIV .B1 (ÉD.2020) - CAHIER + CD,Varios Autores,97.3,,https://www.sbs.com.pe/l-atelier-niv-b1-ed-2020-cahier-cd-9782278093038.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-b1-ed-2020-cahier-cd-9782278093038.html,9782278093038,,DIDIER INTERNATIONAL,1,2020,1,,3d52f553bd11cc66b506ffed2af28cd676919a53
2025-10-06,L’ATELIER NIV .B1 (ÉD.2020) - LIVRE + DVDROM,Marie-Noelle Cocton,169.5,,https://www.sbs.com.pe/l-atelier-niv-b1-ed-2020-livre-dvdrom-9782278093021.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niv-b1-ed-2020-livre-dvdrom-9782278093021.html,9782278093021,,DIDIER INTERNATIONAL,1,2020,1,,31b03eb71d9dc7d5d011a1062052a4f0a87a4296
2025-10-06,L´ATELIER+ NIVEAU A1 2022 - LIVRE   - LIVRE,Marie-Noelle Cocton,153.3,,https://www.sbs.com.pe/l-atelier-niveau-a1-2022-livre-livre-9782278104673.html,Idiomas,Idiomas | Idiomas / Frances | Idiomas / Frances / Aprender Frances,https://www.sbs.com.pe/l-atelier-niveau-a1-2022-livre-livre-9782278104673.html,9782278104673,,DIDIER INTERNATIONAL,1,2022,168,,7298b1f73c8a79aa130f9c09cf255a807d6cd949
2025-10-06,L´ITALIANO PER LA CUCINA: LIBRO + ONLINE AUDIO,Sara Porreca,124.1,,https://www.sbs.com.pe/l-italiano-per-la-cucina-libro-online-audio-9788861825536.html,Idiomas / Italiano,Idiomas / Italiano | Idiomas / Italiano / Aprender Italiano,https://www.sbs.com.pe/l-italiano-per-la-cucina-libro-online-audio-9788861825536.html,9788861825536,,ALMA EDIZIONI FIRENZE,1,2018,144,,de32d1bd0690bd04f2c89b34acb3076e2506ff7d
2025-10-06,LA ABRACADABRANTE ENCICLOPEDIA,"Bernard Villiot, Adilson Farias",82.0,,https://www.sbs.com.pe/la-abracadabrante-enciclopedia-9788469891070.html,Libros Para Ninos / De 6 A 9 Anos / Enciclopedias Infantiles,Libros Para Ninos / De 6 A 9 Anos / Enciclopedias Infantiles,https://www.sbs.com.pe/la-abracadabrante-enciclopedia-9788469891070.html,9788469891070,,ANAYA INFANTIL Y JUVENIL - GRUPO ANAYA,1,2022,64,,4532ce637a50b400468da58ee5d08cd813014e2c
2025-10-06,LA ABUELA,Chris Pueyo,9.9,,https://www.sbs.com.pe/la-abuela-9789584285997.html,Juvenil / Literatura Y Ficcion / Misterio Suspenso Y Terror,Juvenil / Literatura Y Ficcion / Misterio Suspenso Y Terror,https://www.sbs.com.pe/la-abuela-9789584285997.html,9789584285997,,"EDICIONES DESTINO, ESP - GRUPO PLANETA",1,2020,248,,2f4b7178d3c4452d5cd8abbacd0fa728c852ab61
2025-10-06,LA ABUELA QUE TEJIA EL AIRE,Carlos Garayar,42.0,,https://www.sbs.com.pe/la-abuela-que-tejia-el-aire-9786124675386.html,Libros Para Ninos / De 6 A 9 Anos / Coleccion De Cuentos,Libros Para Ninos / De 6 A 9 Anos / Coleccion De Cuentos,https://www.sbs.com.pe/la-abuela-que-tejia-el-aire-9786124675386.html,9786124675386,,EDITORIAL PANAMERICANA,1,2006,64,,85cbb082e349a6c308587c1eb6fd1bdb00e58a7d
2025-10-06,LA ABUNDANCIA A TRAVES DEL REIKI 6ED.,Paula Horan,51.24,73.2,https://www.sbs.com.pe/la-abundancia-a-traves-del-reiki-6ed-9788478086269.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Medicina Alternativa,https://www.sbs.com.pe/la-abundancia-a-traves-del-reiki-6ed-9788478086269.html,9788478086269,,EDITORIAL SIRIO S.A.,6,2009,174,,c8516102b99755d0d0dec0cc22d982724a756808
2025-10-06,LA ABUNDANCIA ESTÁ SERVIDA,Dora Gil,67.6,,https://www.sbs.com.pe/la-abundancia-esta-servida-9788418531606.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Desarrollo Personal | Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo | Desarrollo Personal Y Bienestar / Salud Y Bienestar,https://www.sbs.com.pe/la-abundancia-esta-servida-9788418531606.html,9788418531606,,EDITORIAL SIRIO S.A.,1,2021,200,,4d7491f0c2ba97d9d1fa5afccc700a9de92f23b2
2025-10-06,LA ACADEMIA 1. OCASO,Nerea Llanes,119.9,,https://www.sbs.com.pe/la-academia-1-ocaso.html,Juvenil,Juvenil,https://www.sbs.com.pe/la-academia-1-ocaso.html,9788408299806,,,1,2025,576,119018,3ca65a814eeb597b6120ed626b826295af762562
2025-10-06,LA ADICCION AL AMOR 2ED.,Pia Mellody,67.9,,https://www.sbs.com.pe/la-adiccion-al-amor-2ed-9788497773010.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/la-adiccion-al-amor-2ed-9788497773010.html,9788497773010,,EDICIONES OBELISCO,2,2006,218,,f09e9387d85b8736b293c5a4a6dd1e12e1d3bcca
2025-10-06,"AFRICANUS. TRAICION DE ROMA, LA (TD)",Santiago Posteguillo,99.0,,https://www.sbs.com.pe/la-africanus-traicion-de-roma-9788466664011.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/la-africanus-traicion-de-roma-9788466664011.html,9788466664011,,EDICIONES B S.A.,1,2018,872,,f902344d19bfd39bd07089abe94fa3a2585fafa1
2025-10-06,LA AGONIA DE  MARIATEGUI                                   ALBERTO FLORES GALINDO,Alberto Flores Galindo,60.0,,https://www.sbs.com.pe/la-agonia-de-mariategui-alberto-flores-galindo-9786123176372.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historia Del Peru,https://www.sbs.com.pe/la-agonia-de-mariategui-alberto-flores-galindo-9786123176372.html,9786123176372,,PUCP FONDO EDITORIAL,1,2021,352,,b6ccfc95a81c3c5fb32dbbf1ef436fe7d2cac5b8
2025-10-06,LA AGUJA EN EL PAJAR,Eliyahu M. Goldratt,41.0,,https://www.sbs.com.pe/la-aguja-en-el-pajar-9789506411732.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos,https://www.sbs.com.pe/la-aguja-en-el-pajar-9789506411732.html,9789506411732,,GRANICA,1,2009,318,102758,d483b582004956675148461bfa9af9446b685074
2025-10-06,LA ALIANZA DEL PACIFICO Y SU IMPACTO BILATERAL,Oscar Vidarte Arévalo,40.0,,https://www.sbs.com.pe/la-alianza-del-pacifico-y-su-impacto-bilateral-9786123176174.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historia Del Peru,https://www.sbs.com.pe/la-alianza-del-pacifico-y-su-impacto-bilateral-9786123176174.html,9786123176174,,PUCP FONDO EDITORIAL,1,2020,270,,ff6c4da98a5f92a3b3a0c082638f92376b3aa9ac
2025-10-06,LA ALQUIMIA DEL TIEMPO,John Banville,89.0,,https://www.sbs.com.pe/la-alquimia-del-tiempo-9788420432632.html,No Ficcion,No Ficcion | No Ficcion / Biografias,https://www.sbs.com.pe/la-alquimia-del-tiempo-9788420432632.html,9788420432632,,ALFAGUARA,1,2024,192,110000,aa561bb3e84b6253f7863e6a0240ddee4d3fb03a
2025-10-06,LA AMANTE,"Steel, Danielle",89.0,,https://www.sbs.com.pe/la-amante-9788401021398.html,Literatura Y Ficcion / Narrativa Romantica,Literatura Y Ficcion / Narrativa Romantica,https://www.sbs.com.pe/la-amante-9788401021398.html,9788401021398,,"PLAZA & JANES, ESP- RANDOM HOUSE MONDADORI",1,2018,304,,5d1303f037a797bfe4fa29570d83adea01f15d02
2025-10-06,LA AMBICIÓN AMABLE,Anna Vicen Renner,89.9,,https://www.sbs.com.pe/la-ambicion-amable-9788448032500.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/la-ambicion-amable-9788448032500.html,9788448032500,,LIBROS CUPULA,1,2024,200,107867,8beb417aa13e6c8e5096d0f73604a9d4c80bdc48
2025-10-06,LA AMENAZA MAS LETAL,Michael T. Osterholm,62.0,,https://www.sbs.com.pe/la-amenaza-mas-letal-9789584290991.html,No Ficcion / Actualidad,No Ficcion / Actualidad,https://www.sbs.com.pe/la-amenaza-mas-letal-9789584290991.html,9789584290991,,"EDITORIAL PLANETA, PERU - GRUPO PLANETA",1,2020,384,,cda69e40303679ad43384c65ee16d37f08688109
2025-10-06,LA AMNESIA DE PAPA NOEL,Carlos Dulanto,9.9,,https://www.sbs.com.pe/la-amnesia-de-papa-noel-9786124266218.html,Libros Para Ninos / De 6 A 9 Anos / Cuentos Con Valores,Libros Para Ninos / De 6 A 9 Anos / Cuentos Con Valores,https://www.sbs.com.pe/la-amnesia-de-papa-noel-9786124266218.html,9786124266218,,"GRIJALBO, ESP - RANDOM HOUSE MONDADORI",1,2017,68,,a2d524a0122a977af56dab021bb606cadfcfda72
2025-10-06,LA ANATOMÍA DE LA ANSIEDAD,Ellen Vora,99.9,,https://www.sbs.com.pe/la-anatomia-de-la-ansiedad-9788449340321.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/la-anatomia-de-la-ansiedad-9788449340321.html,9788449340321,,EDICIONES PAIDOS,1,2023,320,,5d6ea7fef548fe74542f839818954079995c4523
2025-10-06,LA ANIQUILACIÓN DE LA NATURALEZA,"Gerardo Caballos, Anne H. Ehrlich, Paul Ehrlich",115.0,,https://www.sbs.com.pe/la-aniquilacion-de-la-naturaleza-9786075572925.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Ecologia Y Medio Ambiente,https://www.sbs.com.pe/la-aniquilacion-de-la-naturaleza-9786075572925.html,9786075572925,,"EDITORIAL OCEANO, S.L.",1,2021,208,,f944b44f8dc32554c933c11dd31d57a0dab87a59
2025-10-06,LA ANOMALÍA,Hervé Le Tellier,79.9,,https://www.sbs.com.pe/la-anomalia-9789584294777.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/la-anomalia-9789584294777.html,9789584294777,,EDITORIAL SEIX BARRAL - GRUPO PLANETA,1,2021,368,,25b45dd34eb8651b3e6bc73e52570473d0837707
2025-10-06,LA ANOREXIA JUVENIL,Giorgio Nardone,85.0,,https://www.sbs.com.pe/la-anorexia-juvenil-9788425442032.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Psicologia,https://www.sbs.com.pe/la-anorexia-juvenil-9788425442032.html,9788425442032,,HERDER EDITORIAL,1,2018,176,106949,17fba0867cf8509d56633cfc53cf72ff01c27ef9
2025-10-06,LA APELACION,John Grisham,49.0,,https://www.sbs.com.pe/la-apelacion-9786073160568.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/la-apelacion-9786073160568.html,9786073160568,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2018,480,,a84bed1b4b46d58ab2e64ced927569c62039dd1a
2025-10-06,LA APELACIÓN,Janice Hallett,65.0,,https://www.sbs.com.pe/la-apelacion.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/la-apelacion.html,9788418217548,,ATICO DE LOS LIBROS,1,2024,512,110306,0a8ab7e9742ccb13d985827edb67233c07836075
2025-10-06,LA ARDILLA Y EL TESORO PERDIDO,Coralie Bickford-Smith,89.0,,https://www.sbs.com.pe/la-ardilla-y-el-tesoro-perdido-9788418050725.html,Libros Para Ninos / Literatura Infantil,Libros Para Ninos / Literatura Infantil,https://www.sbs.com.pe/la-ardilla-y-el-tesoro-perdido-9788418050725.html,9788418050725,,NUBE DE TINTA - RANDOM HOUSE MONDADORI,1,2023,64,,d349e9099f12b6ce5b2817b513af56493da956f2
2025-10-06,LA ARMADA INVENCIBLE,Antonio Ortuño,89.0,,https://www.sbs.com.pe/la-armada-invencible-9786287582491.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/la-armada-invencible-9786287582491.html,9786287582491,,EDITORIAL SEIX BARRAL - GRUPO PLANETA,1,2023,1,,48b9d17ab922be6b6598c64ac76f997ed52253ac
2025-10-06,LA ARMADURA DE HUGO,Susanna Isern,69.0,,https://www.sbs.com.pe/la-armadura-de-hugo-9788448859572.html,Libros Para Ninos / De 6 A 9 Anos,Libros Para Ninos / De 6 A 9 Anos | Libros Para Ninos / De 6 A 9 Anos / Libros De Emociones,https://www.sbs.com.pe/la-armadura-de-hugo-9788448859572.html,9788448859572,,BEASCOA INTERNACIONAL,1,2022,48,,88c5e6867f344e1364abfdb280ddd432bbc0af7d
2025-10-06,LA ARMONIA DE LAS CELULAS. UNA EXPLORACIÓN DE LA MEDICINA Y DEL NUEVO SER HUMANO,Siddhartha Mukherjee,149.0,,https://www.sbs.com.pe/la-armonia-de-las-celulas-una-exploracion-de-la-medicina-y-del-nuevo-ser-humano-9788419399465.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Medicina | Profesional Y Tecnico / Libros Tecnicos / Quimica,https://www.sbs.com.pe/la-armonia-de-las-celulas-una-exploracion-de-la-medicina-y-del-nuevo-ser-humano-9788419399465.html,9788419399465,,DEBATE - RANDOM HOUSE MONDADORI,1,2023,624,,5d34ed2f11c0d956e7b5cd68e1512ccaff9704d7
2025-10-06,LA ARQUEOLOGIA Y LA ETNOHISTORIA: UN ENCUENTRO ANDINO,John R. Topic,50.0,,https://www.sbs.com.pe/la-arqueologia-y-la-etnohistoria-un-encuentro-andino-9789972512421.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historia Del Peru,https://www.sbs.com.pe/la-arqueologia-y-la-etnohistoria-un-encuentro-andino-9789972512421.html,9789972512421,,INSTITUTO DE ESTUDIOS PERUANOS (IEP),1,2009,362,,27c33f75507a85e1e6ecbf3eff6f1f8a736e22b9
2025-10-06,LA ARQUITECTURA DEL PODER,Dejan Sudjic,79.0,,https://www.sbs.com.pe/la-arquitectura-del-poder-9789584263513.html,Profesional Y Tecnico / Libros Tecnicos,Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Arquitectura,https://www.sbs.com.pe/la-arquitectura-del-poder-9789584263513.html,9789584263513,,EDITORIAL ARIEL S.A.,1,2014,304,,1e9bf68baf4a9eb9628d68bdb000b42911e56092
2025-10-06,LA ARTESANA DE LAS NUBES,Bianca Estela Sanchez,51.0,,https://www.sbs.com.pe/la-artesana-de-las-nubes-9786071623607.html,Libros Para Ninos / De 6 A 9 Anos,Libros Para Ninos / De 6 A 9 Anos | Libros Para Ninos / De 6 A 9 Anos / Cuentos,https://www.sbs.com.pe/la-artesana-de-las-nubes-9786071623607.html,9786071623607,,FONDO DE CULTURA ECONOMICA DEL PERU (FCE),1,2014,68,102374,8cd11ebdaa75ae16f01e9d55417e9b300176c20f
2025-10-06,LA ASESINA DEL REY (SAGA SANGRE MESTIZA 1),Melissa Blair,99.9,,https://www.sbs.com.pe/la-asesina-del-rey-saga-sangre-mestiza-1.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/la-asesina-del-rey-saga-sangre-mestiza-1.html,9786287715691,,,1,2024,482,113233,96652685494c3f2757112a7589c6b6837ca9061e
2025-10-06,La asistenta,,89.0,,https://www.sbs.com.pe/la-asistenta.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/la-asistenta.html,9786124253195,,SUMA DE LETRAS S.L.,,,0,110246,f51df97e351e41b5541d1c2ee4427307b682a70f
