transaction_id,fecha_compra,usuario_id,region,n_items,total_transaction,medio_pago,estado_pago,vendor,ingest_date
SBS-TX-0024901,2024-03-02,56113991,Arequipa,3,428.7,Plin,Completado,sbs,2025-11-09
SBS-TX-0024902,2025-04-03,48761035,Cusco,2,194.88,Plin,Completado,sbs,2025-11-09
SBS-TX-0024903,2025-06-19,76657301,Piura,4,779.95,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024904,2023-12-31,40059912,Piura,1,93.48,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024905,2025-08-13,88110995,Arequipa,3,315.17,Yape,Completado,sbs,2025-11-09
SBS-TX-0024906,2023-11-06,76775311,Lima,3,258.69,Plin,Completado,sbs,2025-11-09
SBS-TX-0024907,2025-08-18,21903576,Chiclayo,1,24.65,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024908,2025-05-20,23591154,Chiclayo,3,97.55,Plin,Completado,sbs,2025-11-09
SBS-TX-0024909,2025-02-06,91423225,Cusco,2,208.0,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024910,2025-08-26,54753520,Lima,3,239.76,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024911,2025-06-07,64361854,Chiclayo,1,73.95,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024912,2024-09-02,40832741,Lima,1,158.22,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0024913,2024-06-05,20272170,Cusco,2,1032.64,Yape,Completado,sbs,2025-11-09
SBS-TX-0024914,2025-08-09,47450576,Piura,3,56.47,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024915,2025-06-13,54604858,Arequipa,4,655.14,Plin,Completado,sbs,2025-11-09
SBS-TX-0024916,2025-03-31,66796333,Piura,1,246.51,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024917,2025-09-29,21205911,Cusco,4,989.82,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024918,2025-08-22,22246348,Arequipa,1,56.0,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024919,2025-06-26,28743541,Lima,2,675.09,Yape,Completado,sbs,2025-11-09
SBS-TX-0024920,2025-06-18,64575354,Lima,4,515.57,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0024921,2024-08-07,23208247,Lima,1,110.48,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0024922,2023-11-23,96987146,Chiclayo,3,188.84,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024923,2024-11-11,55941216,Arequipa,1,38.98,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024924,2024-03-23,16303488,Lima,1,57.29,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024925,2024-12-13,90119779,Piura,1,331.05,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0024926,2025-08-31,21318464,Arequipa,2,92.05,Yape,Cancelado,sbs,2025-11-09
SBS-TX-0024927,2024-03-22,70603852,Lima,3,1246.1,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024928,2024-09-22,60403103,Chiclayo,4,617.48,Yape,Cancelado,sbs,2025-11-09
SBS-TX-0024929,2024-12-13,12756510,Piura,2,160.82,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024930,2025-04-10,61570031,Chiclayo,1,718.26,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024931,2024-09-21,64376227,Lima,1,104.22,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024932,2025-09-19,90972685,Chiclayo,3,413.75,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024933,2025-09-13,46874043,Cusco,4,211.39,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0024934,2025-09-05,60103798,Arequipa,3,117.83,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024935,2025-07-07,94545592,Piura,3,251.88,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024936,2024-09-17,75840632,Cusco,2,375.0,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024937,2024-02-26,27619715,Piura,2,178.56,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024938,2024-11-27,21488759,Cusco,4,269.47,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024939,2023-12-07,11714029,Cusco,4,446.12,Plin,Completado,sbs,2025-11-09
SBS-TX-0024940,2024-06-09,12881127,Lima,2,243.96,Yape,Cancelado,sbs,2025-11-09
SBS-TX-0024941,2025-04-02,84377016,Cusco,1,294.96,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024942,2025-01-02,83953207,Arequipa,2,656.9,Yape,Completado,sbs,2025-11-09
SBS-TX-0024943,2023-11-08,53788744,Piura,4,1094.36,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024944,2025-03-28,10722446,Chiclayo,3,383.21,Plin,Completado,sbs,2025-11-09
SBS-TX-0024945,2023-12-01,48182550,Arequipa,4,441.41,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0024946,2025-08-15,99269266,Lima,1,160.2,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024947,2024-04-26,70690090,Arequipa,1,240.0,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024948,2025-04-25,62428709,Chiclayo,1,69.89,Plin,Completado,sbs,2025-11-09
SBS-TX-0024949,2023-12-09,89734272,Cusco,1,55.25,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024950,2025-05-18,34243439,Lima,1,16.91,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024951,2024-03-19,83784912,Piura,4,125.21,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024952,2024-12-20,35414874,Chiclayo,1,63.51,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0024953,2024-05-24,27089076,Lima,3,205.08,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024954,2025-04-05,18955654,Lima,1,79.4,Plin,Completado,sbs,2025-11-09
SBS-TX-0024955,2024-12-05,67245809,Piura,2,116.49,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024956,2025-01-17,17893691,Arequipa,4,313.67,Yape,Completado,sbs,2025-11-09
SBS-TX-0024957,2025-04-22,72001039,Cusco,2,161.98,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024958,2025-02-26,73971718,Cusco,3,393.37,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024959,2025-06-15,55946354,Chiclayo,3,159.48,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024960,2023-11-26,17885602,Piura,2,181.49,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024961,2024-03-08,57553014,Chiclayo,3,377.08,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024962,2024-02-24,64450900,Cusco,3,480.0,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024963,2024-07-25,14708670,Lima,1,159.58,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024964,2024-08-15,51362065,Piura,1,110.88,Yape,Completado,sbs,2025-11-09
SBS-TX-0024965,2024-10-07,54604858,Arequipa,3,330.93,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024966,2025-04-22,16410742,Chiclayo,3,453.81,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024967,2025-03-27,43609390,Lima,4,565.86,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024968,2025-01-04,92808874,Piura,3,253.39,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0024969,2023-11-18,43204963,Arequipa,4,816.68,Yape,Completado,sbs,2025-11-09
SBS-TX-0024970,2023-10-18,71433172,Chiclayo,2,213.08,Plin,Completado,sbs,2025-11-09
SBS-TX-0024971,2025-03-21,10751945,Chiclayo,3,598.93,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024972,2023-10-18,23346779,Arequipa,3,366.28,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0024973,2025-04-13,15634248,Lima,3,241.08,Yape,Completado,sbs,2025-11-09
SBS-TX-0024974,2025-08-21,75630349,Arequipa,2,420.03,Yape,Completado,sbs,2025-11-09
SBS-TX-0024975,2025-03-26,73306295,Lima,3,417.52,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024976,2024-01-23,28321214,Lima,2,339.14,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024977,2024-10-25,60229157,Chiclayo,2,32.72,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024978,2024-12-09,54599850,Lima,4,508.25,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024979,2024-02-08,26943624,Chiclayo,3,286.36,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024980,2024-06-27,30930333,Lima,4,386.07,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0024981,2025-01-14,43565477,Chiclayo,4,1081.61,Plin,Completado,sbs,2025-11-09
SBS-TX-0024982,2024-07-16,26031369,Lima,3,622.56,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024983,2024-05-30,59302863,Chiclayo,3,195.02,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024984,2025-04-26,66766698,Lima,4,533.83,Plin,Completado,sbs,2025-11-09
SBS-TX-0024985,2024-05-07,69349666,Arequipa,2,162.94,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024986,2024-01-10,31076736,Cusco,3,362.4,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024987,2024-04-03,23234972,Cusco,3,238.48,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024988,2024-12-10,21517819,Chiclayo,1,57.6,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024989,2025-08-05,39958838,Lima,1,24.0,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024990,2024-04-03,59226631,Chiclayo,1,53.82,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0024991,2024-04-27,42168745,Cusco,4,405.78,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0024992,2025-04-02,38351125,Chiclayo,2,148.62,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024993,2024-12-28,93169072,Lima,2,474.99,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024994,2024-12-09,76599269,Arequipa,3,382.61,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024995,2025-01-13,19673809,Cusco,2,233.65,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0024996,2024-08-28,38859907,Lima,2,20.14,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0024997,2025-04-25,45253038,Arequipa,1,127.4,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0024998,2025-07-04,70378491,Arequipa,3,337.83,Plin,Completado,sbs,2025-11-09
SBS-TX-0024999,2025-03-14,66248001,Lima,1,32.55,Plin,Completado,sbs,2025-11-09
SBS-TX-0025000,2025-03-17,29090631,Chiclayo,2,469.24,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025001,2025-06-26,58687226,Piura,4,499.67,Yape,Completado,sbs,2025-11-09
SBS-TX-0025002,2025-06-03,75441939,Arequipa,2,411.97,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025003,2025-08-25,39476249,Piura,1,49.39,Yape,Completado,sbs,2025-11-09
SBS-TX-0025004,2024-11-12,28478172,Chiclayo,1,155.14,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025005,2023-11-15,77993829,Piura,3,441.44,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025006,2024-07-09,13051449,Cusco,3,226.21,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0025007,2024-04-17,45334373,Lima,2,255.38,Yape,Completado,sbs,2025-11-09
SBS-TX-0025008,2024-05-12,84715577,Cusco,3,239.36,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025009,2023-11-05,18907659,Chiclayo,4,512.07,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025010,2024-05-05,98013189,Lima,3,390.91,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025011,2024-07-21,80905413,Chiclayo,1,56.25,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025012,2024-09-11,72024691,Piura,3,221.41,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025013,2024-03-12,30017834,Lima,4,359.77,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025014,2025-04-12,71380637,Chiclayo,3,493.35,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025015,2025-07-27,43544016,Cusco,3,651.65,Yape,Cancelado,sbs,2025-11-09
SBS-TX-0025016,2025-04-15,40277222,Arequipa,4,465.21,Yape,Completado,sbs,2025-11-09
SBS-TX-0025017,2025-05-06,75644207,Arequipa,2,131.2,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0025018,2024-12-06,73868130,Chiclayo,2,512.37,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0025019,2025-05-24,98654879,Chiclayo,2,177.4,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025020,2025-04-21,35855513,Lima,3,661.63,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025021,2024-01-15,21439895,Piura,2,734.72,Yape,Completado,sbs,2025-11-09
SBS-TX-0025022,2024-01-23,22364660,Lima,4,317.04,Plin,Completado,sbs,2025-11-09
SBS-TX-0025023,2025-01-10,66196405,Arequipa,4,510.49,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025024,2024-04-18,72502873,Piura,1,38.5,Yape,Completado,sbs,2025-11-09
SBS-TX-0025025,2023-12-10,94482772,Arequipa,4,574.45,Plin,Completado,sbs,2025-11-09
SBS-TX-0025026,2024-09-20,70353847,Piura,4,289.51,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025027,2024-05-12,64243868,Lima,4,338.03,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025028,2023-12-15,58495831,Lima,3,100.08,Plin,Completado,sbs,2025-11-09
SBS-TX-0025029,2024-01-28,58684436,Chiclayo,4,309.15,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025030,2024-10-29,22780905,Piura,4,373.51,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025031,2023-11-20,59597432,Lima,3,532.0,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025032,2025-03-03,33676181,Piura,4,647.95,Plin,Completado,sbs,2025-11-09
SBS-TX-0025033,2025-02-22,26684124,Piura,1,103.41,Plin,Completado,sbs,2025-11-09
SBS-TX-0025034,2025-06-05,39161443,Piura,1,93.82,Plin,Completado,sbs,2025-11-09
SBS-TX-0025035,2023-10-08,38733345,Lima,3,700.42,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025036,2025-01-23,53805532,Cusco,3,669.28,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025037,2023-12-18,62428709,Chiclayo,1,68.79,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025038,2023-10-16,65030442,Chiclayo,3,114.52,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025039,2025-04-23,72360629,Cusco,1,128.34,Yape,Completado,sbs,2025-11-09
SBS-TX-0025040,2023-10-26,74470508,Chiclayo,4,282.18,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025041,2024-07-09,26937148,Piura,1,52.7,Plin,Completado,sbs,2025-11-09
SBS-TX-0025042,2025-07-12,40787425,Chiclayo,3,197.05,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025043,2024-06-19,25193029,Cusco,2,324.16,Yape,Completado,sbs,2025-11-09
SBS-TX-0025044,2024-03-23,17423236,Lima,4,450.14,Yape,Completado,sbs,2025-11-09
SBS-TX-0025045,2025-09-11,91734598,Piura,1,184.14,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0025046,2023-11-02,24428014,Arequipa,1,221.85,Plin,Completado,sbs,2025-11-09
SBS-TX-0025047,2025-06-20,24181221,Cusco,4,526.44,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0025048,2025-06-11,65440710,Lima,4,186.36,Plin,Completado,sbs,2025-11-09
SBS-TX-0025049,2025-01-13,40129718,Cusco,3,131.0,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025050,2024-08-15,29797191,Arequipa,2,50.26,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025051,2024-06-23,83544472,Arequipa,1,175.23,Yape,Completado,sbs,2025-11-09
SBS-TX-0025052,2024-03-28,58542593,Cusco,4,311.28,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025053,2024-09-22,64141437,Lima,1,145.96,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025054,2024-06-21,67713405,Chiclayo,2,140.73,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0025055,2024-07-07,49533757,Piura,2,107.63,Plin,Completado,sbs,2025-11-09
SBS-TX-0025056,2025-06-12,87632976,Arequipa,4,904.89,Plin,Completado,sbs,2025-11-09
SBS-TX-0025057,2024-11-22,97470361,Piura,4,969.72,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025058,2025-04-24,61818612,Arequipa,3,300.02,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025059,2025-08-09,31386576,Cusco,4,666.67,Yape,Cancelado,sbs,2025-11-09
SBS-TX-0025060,2025-07-24,26081422,Arequipa,3,440.66,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025061,2024-08-24,70990495,Cusco,3,249.21,Plin,Completado,sbs,2025-11-09
SBS-TX-0025062,2025-05-30,41663551,Lima,2,296.19,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025063,2023-11-27,93031143,Piura,4,352.04,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025064,2024-07-06,95456101,Arequipa,2,183.92,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025065,2025-05-24,54326109,Cusco,1,181.7,Plin,Completado,sbs,2025-11-09
SBS-TX-0025066,2025-08-10,63597632,Arequipa,4,335.68,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025067,2024-02-27,87748344,Piura,2,53.25,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025068,2024-06-11,44345256,Lima,3,210.72,Plin,Completado,sbs,2025-11-09
SBS-TX-0025069,2025-09-11,81358338,Lima,1,292.56,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0025070,2024-05-11,64677550,Chiclayo,1,61.62,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025071,2025-01-29,40838308,Cusco,1,115.2,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025072,2025-08-14,16071188,Arequipa,2,570.92,Plin,Completado,sbs,2025-11-09
SBS-TX-0025073,2025-05-19,96748718,Cusco,1,74.26,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025074,2023-11-10,27921592,Lima,2,212.92,Plin,Completado,sbs,2025-11-09
SBS-TX-0025075,2024-12-20,42867782,Arequipa,2,533.01,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025076,2025-09-01,74819756,Piura,2,209.24,Yape,Completado,sbs,2025-11-09
SBS-TX-0025077,2024-12-18,22713811,Cusco,2,72.84,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025078,2025-08-04,74174787,Cusco,2,176.58,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025079,2024-11-16,45097827,Piura,4,460.95,Yape,Completado,sbs,2025-11-09
SBS-TX-0025080,2025-09-25,21278067,Piura,4,390.35,Yape,Completado,sbs,2025-11-09
SBS-TX-0025081,2025-08-16,12101593,Lima,1,109.74,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0025082,2025-09-15,36717096,Cusco,3,228.04,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025083,2025-02-28,82905845,Piura,1,107.73,Plin,Completado,sbs,2025-11-09
SBS-TX-0025084,2023-10-29,84195414,Cusco,3,394.57,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025085,2023-12-23,93169072,Lima,1,126.42,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0025086,2024-07-25,44539133,Arequipa,3,164.54,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025087,2024-11-02,84596958,Lima,1,81.6,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025088,2024-05-19,14410367,Arequipa,4,217.06,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025089,2025-05-13,58442674,Arequipa,3,122.84,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025090,2023-10-23,58762794,Lima,1,207.0,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025091,2025-01-04,68800797,Arequipa,3,585.48,Yape,Completado,sbs,2025-11-09
SBS-TX-0025092,2025-04-21,55114543,Arequipa,4,311.61,Yape,Completado,sbs,2025-11-09
SBS-TX-0025093,2024-03-22,15610213,Lima,1,73.87,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025094,2024-07-09,47101348,Cusco,1,8.81,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025095,2024-04-07,70571378,Cusco,3,209.02,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025096,2025-05-10,80212115,Piura,2,447.64,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025097,2025-01-25,94947603,Chiclayo,4,721.37,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025098,2025-05-16,90037153,Piura,4,1362.57,Yape,Completado,sbs,2025-11-09
SBS-TX-0025099,2024-09-18,89884158,Arequipa,4,213.87,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025100,2024-11-12,24232767,Arequipa,1,182.25,Yape,Completado,sbs,2025-11-09
SBS-TX-0025101,2024-08-08,57168440,Lima,1,256.32,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0025102,2024-04-16,21535774,Piura,2,265.77,Plin,Completado,sbs,2025-11-09
SBS-TX-0025103,2025-04-14,15692967,Cusco,2,33.42,Plin,Completado,sbs,2025-11-09
SBS-TX-0025104,2025-07-26,31779411,Chiclayo,2,288.59,Plin,Completado,sbs,2025-11-09
SBS-TX-0025105,2024-02-06,51516670,Arequipa,3,1089.95,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0025106,2024-05-19,40477018,Arequipa,1,198.0,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025107,2023-12-25,13764654,Lima,2,189.2,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025108,2025-02-04,37719615,Chiclayo,1,9.0,Yape,Completado,sbs,2025-11-09
SBS-TX-0025109,2025-09-03,67164749,Piura,1,81.9,Plin,Completado,sbs,2025-11-09
SBS-TX-0025110,2025-06-01,20576383,Arequipa,3,362.91,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0025111,2025-08-31,30063671,Chiclayo,3,394.36,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025112,2024-04-19,73820568,Chiclayo,1,194.04,Plin,Completado,sbs,2025-11-09
SBS-TX-0025113,2025-05-11,64243868,Lima,3,351.23,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025114,2023-10-27,40283277,Lima,2,66.6,Yape,Completado,sbs,2025-11-09
SBS-TX-0025115,2023-10-14,76354180,Cusco,4,529.65,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025116,2024-08-10,92808874,Piura,2,598.08,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025117,2024-08-09,65019311,Lima,4,430.9,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025118,2025-01-14,22106034,Arequipa,2,413.72,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025119,2024-04-21,86434517,Lima,4,753.73,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025120,2023-11-19,90648127,Chiclayo,3,355.68,Plin,Completado,sbs,2025-11-09
SBS-TX-0025121,2025-03-03,91690443,Chiclayo,3,324.58,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0025122,2025-07-18,17169970,Piura,3,727.76,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0025123,2025-02-14,45594951,Chiclayo,1,717.64,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025124,2024-02-20,68055632,Lima,1,27.6,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025125,2025-08-05,26312537,Chiclayo,4,651.65,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025126,2024-12-22,89453898,Cusco,1,131.18,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025127,2024-03-05,16923083,Chiclayo,4,637.36,Yape,Completado,sbs,2025-11-09
SBS-TX-0025128,2024-09-16,24645711,Cusco,3,332.83,Plin,Completado,sbs,2025-11-09
SBS-TX-0025129,2025-08-10,54380596,Piura,4,214.91,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025130,2023-11-05,41680907,Lima,4,601.42,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0025131,2025-03-22,24881319,Arequipa,3,497.87,Yape,Completado,sbs,2025-11-09
SBS-TX-0025132,2025-09-04,15028557,Arequipa,1,43.16,Plin,Completado,sbs,2025-11-09
SBS-TX-0025133,2025-01-28,71428713,Chiclayo,3,443.48,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025134,2024-08-27,58319528,Cusco,4,466.47,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025135,2025-02-13,68147312,Chiclayo,2,284.7,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025136,2024-05-22,24178065,Cusco,1,86.02,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0025137,2024-05-09,13008243,Lima,4,505.37,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025138,2023-12-25,66623995,Chiclayo,3,780.13,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025139,2025-03-03,23930806,Piura,1,216.27,Yape,Completado,sbs,2025-11-09
SBS-TX-0025140,2024-08-21,24284867,Chiclayo,3,542.44,Plin,Completado,sbs,2025-11-09
SBS-TX-0025141,2024-01-28,65904597,Piura,3,715.41,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025142,2024-06-23,86704340,Cusco,1,126.81,Yape,Completado,sbs,2025-11-09
SBS-TX-0025143,2023-12-23,29537240,Arequipa,4,706.48,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0025144,2024-09-13,46614518,Piura,1,114.01,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0025145,2025-05-02,97380687,Piura,2,139.74,Yape,Completado,sbs,2025-11-09
SBS-TX-0025146,2025-04-21,44715663,Piura,2,177.64,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025147,2025-09-19,75630349,Arequipa,4,481.71,Plin,Completado,sbs,2025-11-09
SBS-TX-0025148,2024-02-25,41711899,Cusco,3,208.35,Plin,Completado,sbs,2025-11-09
SBS-TX-0025149,2024-03-01,42303694,Piura,4,703.14,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0025150,2024-08-12,44323019,Lima,3,494.08,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0025151,2025-09-20,17885602,Piura,2,198.8,Yape,Completado,sbs,2025-11-09
SBS-TX-0025152,2024-03-12,51523026,Cusco,4,419.23,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0025153,2024-12-04,51300844,Chiclayo,3,438.97,Transferencia,Completado,sbs,2025-11-09
