usuario_id,edad,genero,region,tipo_usuario,fecha_registro,vendor,ingest_date
68440193,49,Otro,Piura,Recurrente,2024-07-25,sbs,2025-11-09
72555645,59,Femenino,Chiclayo,Nuevo,2024-01-10,sbs,2025-11-09
92808874,67,Otro,Piura,Recurrente,2023-08-07,sbs,2025-11-09
36284674,53,Masculino,Arequipa,Nuevo,2023-01-11,sbs,2025-11-09
51659934,46,Femenino,Cusco,Nuevo,2024-08-23,sbs,2025-11-09
11744092,39,Masculino,Piura,Recurrente,2024-05-29,sbs,2025-11-09
63458116,56,Femenino,Lima,Nuevo,2024-05-05,sbs,2025-11-09
86796822,20,Otro,Piura,Nuevo,2023-02-28,sbs,2025-11-09
75807017,70,Masculino,Arequipa,Recurrente,2024-04-10,sbs,2025-11-09
59597995,29,Femenino,Cusco,Recurrente,2023-02-09,sbs,2025-11-09
27669523,19,Otro,Chiclayo,Recurrente,2023-07-01,sbs,2025-11-09
52176116,23,Femenino,Lima,Nuevo,2023-03-05,sbs,2025-11-09
97926734,24,Otro,Piura,Recurrente,2023-07-18,sbs,2025-11-09
32711457,57,Otro,Lima,Nuevo,2023-11-21,sbs,2025-11-09
65885406,55,Otro,Piura,Nuevo,2024-02-17,sbs,2025-11-09
29798986,60,Otro,Lima,Nuevo,2024-05-28,sbs,2025-11-09
46980400,64,Femenino,Lima,Nuevo,2023-02-15,sbs,2025-11-09
51763795,56,Masculino,Cusco,Nuevo,2023-01-04,sbs,2025-11-09
86258924,35,Otro,Piura,Nuevo,2024-04-22,sbs,2025-11-09
25604379,62,Masculino,Cusco,Recurrente,2023-04-01,sbs,2025-11-09
32727871,23,Masculino,Lima,Nuevo,2023-01-21,sbs,2025-11-09
20908536,68,Masculino,Chiclayo,Nuevo,2024-04-16,sbs,2025-11-09
27815365,64,Masculino,Piura,Recurrente,2023-07-15,sbs,2025-11-09
47441833,37,Masculino,Arequipa,Recurrente,2023-07-02,sbs,2025-11-09
46614518,26,Otro,Piura,Nuevo,2023-07-12,sbs,2025-11-09
45506648,30,Masculino,Piura,Nuevo,2024-03-26,sbs,2025-11-09
96144415,23,Femenino,Piura,Nuevo,2023-12-24,sbs,2025-11-09
61765186,51,Femenino,Chiclayo,Nuevo,2024-08-22,sbs,2025-11-09
56563019,27,Otro,Cusco,Nuevo,2024-03-20,sbs,2025-11-09
84036002,59,Otro,Piura,Nuevo,2024-05-30,sbs,2025-11-09
44656876,65,Femenino,Lima,Nuevo,2023-08-04,sbs,2025-11-09
79394567,31,Femenino,Piura,Nuevo,2023-04-29,sbs,2025-11-09
88761749,60,Otro,Chiclayo,Nuevo,2024-04-23,sbs,2025-11-09
53268043,38,Femenino,Cusco,Nuevo,2023-02-04,sbs,2025-11-09
31307131,62,Masculino,Piura,Recurrente,2023-01-09,sbs,2025-11-09
35113682,44,Femenino,Piura,Nuevo,2023-04-13,sbs,2025-11-09
12919231,40,Femenino,Chiclayo,Nuevo,2023-07-10,sbs,2025-11-09
63597632,46,Otro,Arequipa,Nuevo,2024-03-21,sbs,2025-11-09
74767783,48,Masculino,Piura,Recurrente,2023-12-12,sbs,2025-11-09
78043121,61,Femenino,Piura,Nuevo,2023-08-28,sbs,2025-11-09
63787771,24,Femenino,Arequipa,Recurrente,2024-08-14,sbs,2025-11-09
90108005,55,Masculino,Chiclayo,Nuevo,2023-11-04,sbs,2025-11-09
28729977,62,Otro,Chiclayo,Recurrente,2024-08-04,sbs,2025-11-09
22133101,26,Otro,Piura,Recurrente,2023-02-25,sbs,2025-11-09
71819038,37,Masculino,Piura,Nuevo,2023-06-19,sbs,2025-11-09
50437430,18,Otro,Chiclayo,Nuevo,2023-06-26,sbs,2025-11-09
68592599,37,Masculino,Chiclayo,Nuevo,2023-07-28,sbs,2025-11-09
83796808,18,Femenino,Chiclayo,Nuevo,2024-04-27,sbs,2025-11-09
72207767,61,Femenino,Chiclayo,Recurrente,2024-01-21,sbs,2025-11-09
27921592,63,Masculino,Lima,Nuevo,2023-11-22,sbs,2025-11-09
90119779,43,Femenino,Piura,Recurrente,2024-03-10,sbs,2025-11-09
13609956,43,Otro,Lima,Nuevo,2024-08-23,sbs,2025-11-09
58624457,32,Otro,Chiclayo,Recurrente,2024-01-13,sbs,2025-11-09
20370954,39,Otro,Lima,Nuevo,2024-02-12,sbs,2025-11-09
38351125,59,Masculino,Chiclayo,Nuevo,2023-02-15,sbs,2025-11-09
67138006,37,Femenino,Lima,Nuevo,2023-07-04,sbs,2025-11-09
14674355,27,Femenino,Piura,Nuevo,2024-05-07,sbs,2025-11-09
24284867,34,Femenino,Chiclayo,Nuevo,2024-06-13,sbs,2025-11-09
98029193,47,Masculino,Piura,Recurrente,2023-04-14,sbs,2025-11-09
78044419,43,Masculino,Chiclayo,Nuevo,2024-08-11,sbs,2025-11-09
66701227,42,Otro,Arequipa,Nuevo,2024-02-16,sbs,2025-11-09
91018658,67,Masculino,Piura,Nuevo,2023-04-29,sbs,2025-11-09
54971462,69,Femenino,Cusco,Nuevo,2024-04-29,sbs,2025-11-09
81365126,52,Femenino,Lima,Recurrente,2024-03-10,sbs,2025-11-09
89208997,66,Femenino,Lima,Nuevo,2023-12-12,sbs,2025-11-09
68369685,34,Masculino,Cusco,Recurrente,2024-04-10,sbs,2025-11-09
71773805,21,Femenino,Piura,Nuevo,2024-05-16,sbs,2025-11-09
67136827,41,Masculino,Cusco,Recurrente,2023-09-16,sbs,2025-11-09
82846470,39,Otro,Piura,Recurrente,2023-01-25,sbs,2025-11-09
69964474,35,Masculino,Piura,Nuevo,2023-01-18,sbs,2025-11-09
14914026,38,Femenino,Lima,Nuevo,2024-01-01,sbs,2025-11-09
81804498,52,Otro,Arequipa,Nuevo,2023-03-28,sbs,2025-11-09
46869104,24,Masculino,Chiclayo,Nuevo,2024-03-17,sbs,2025-11-09
86379051,40,Femenino,Cusco,Nuevo,2024-06-20,sbs,2025-11-09
29696511,47,Masculino,Lima,Nuevo,2023-02-09,sbs,2025-11-09
55335089,56,Otro,Lima,Nuevo,2023-03-22,sbs,2025-11-09
34686713,58,Otro,Piura,Nuevo,2023-01-23,sbs,2025-11-09
25626356,65,Femenino,Lima,Recurrente,2024-03-19,sbs,2025-11-09
92621946,68,Masculino,Cusco,Nuevo,2023-11-07,sbs,2025-11-09
60229157,50,Otro,Chiclayo,Recurrente,2023-02-20,sbs,2025-11-09
46881253,54,Femenino,Chiclayo,Recurrente,2024-03-23,sbs,2025-11-09
91151067,65,Otro,Chiclayo,Nuevo,2023-02-16,sbs,2025-11-09
37801369,43,Masculino,Piura,Nuevo,2024-02-21,sbs,2025-11-09
90407082,19,Femenino,Chiclayo,Nuevo,2024-04-18,sbs,2025-11-09
12425706,68,Otro,Piura,Nuevo,2023-08-19,sbs,2025-11-09
91781029,63,Femenino,Chiclayo,Nuevo,2023-10-22,sbs,2025-11-09
82673252,70,Femenino,Cusco,Nuevo,2023-12-03,sbs,2025-11-09
52901731,42,Femenino,Cusco,Nuevo,2023-12-15,sbs,2025-11-09
38271272,40,Femenino,Chiclayo,Nuevo,2024-05-25,sbs,2025-11-09
64081453,52,Otro,Chiclayo,Recurrente,2023-09-19,sbs,2025-11-09
85339864,20,Otro,Cusco,Recurrente,2024-05-13,sbs,2025-11-09
59552038,40,Masculino,Chiclayo,Recurrente,2024-06-26,sbs,2025-11-09
13968089,37,Femenino,Piura,Nuevo,2024-04-23,sbs,2025-11-09
85818579,27,Otro,Cusco,Nuevo,2023-12-27,sbs,2025-11-09
84684043,45,Femenino,Lima,Recurrente,2023-10-18,sbs,2025-11-09
27676124,65,Femenino,Chiclayo,Nuevo,2024-07-04,sbs,2025-11-09
38360899,42,Otro,Lima,Nuevo,2023-08-12,sbs,2025-11-09
63836946,25,Otro,Piura,Nuevo,2023-06-12,sbs,2025-11-09
90429777,53,Femenino,Piura,Recurrente,2024-03-04,sbs,2025-11-09
77418191,35,Femenino,Piura,Nuevo,2023-11-22,sbs,2025-11-09
76415389,52,Otro,Arequipa,Nuevo,2024-02-18,sbs,2025-11-09
31067861,66,Femenino,Piura,Recurrente,2024-04-05,sbs,2025-11-09
72279909,29,Femenino,Piura,Nuevo,2023-12-09,sbs,2025-11-09
66139192,59,Masculino,Lima,Nuevo,2024-03-04,sbs,2025-11-09
91833362,44,Masculino,Lima,Nuevo,2023-05-22,sbs,2025-11-09
13064676,57,Otro,Lima,Nuevo,2024-02-23,sbs,2025-11-09
22209308,38,Otro,Chiclayo,Nuevo,2024-04-28,sbs,2025-11-09
84095884,41,Masculino,Cusco,Recurrente,2024-02-03,sbs,2025-11-09
33516421,50,Masculino,Chiclayo,Nuevo,2023-09-03,sbs,2025-11-09
18699029,48,Otro,Chiclayo,Nuevo,2023-10-28,sbs,2025-11-09
90966708,19,Masculino,Cusco,Nuevo,2023-09-08,sbs,2025-11-09
96084467,46,Masculino,Chiclayo,Recurrente,2024-05-27,sbs,2025-11-09
42865016,25,Otro,Piura,Recurrente,2023-06-13,sbs,2025-11-09
64538931,47,Otro,Lima,Nuevo,2023-02-03,sbs,2025-11-09
44900534,51,Femenino,Arequipa,Nuevo,2024-03-03,sbs,2025-11-09
13183661,63,Otro,Lima,Recurrente,2024-06-30,sbs,2025-11-09
15356154,46,Femenino,Lima,Nuevo,2024-02-12,sbs,2025-11-09
67524179,41,Femenino,Cusco,Nuevo,2024-03-26,sbs,2025-11-09
87821046,68,Masculino,Lima,Nuevo,2023-09-26,sbs,2025-11-09
29052219,66,Masculino,Chiclayo,Nuevo,2023-12-14,sbs,2025-11-09
96172555,33,Femenino,Chiclayo,Nuevo,2023-12-04,sbs,2025-11-09
42846895,62,Masculino,Arequipa,Recurrente,2024-05-18,sbs,2025-11-09
54380596,66,Femenino,Piura,Nuevo,2024-03-31,sbs,2025-11-09
28793298,68,Femenino,Piura,Nuevo,2023-02-06,sbs,2025-11-09
85636982,27,Otro,Piura,Nuevo,2024-01-15,sbs,2025-11-09
86187341,41,Otro,Piura,Nuevo,2023-06-12,sbs,2025-11-09
30728758,58,Femenino,Arequipa,Recurrente,2023-10-29,sbs,2025-11-09
61570031,65,Otro,Chiclayo,Nuevo,2023-10-27,sbs,2025-11-09
88279855,34,Otro,Chiclayo,Nuevo,2023-08-05,sbs,2025-11-09
78262003,37,Masculino,Cusco,Nuevo,2024-01-08,sbs,2025-11-09
56199559,65,Otro,Arequipa,Nuevo,2023-06-24,sbs,2025-11-09
80241159,59,Masculino,Cusco,Recurrente,2023-11-18,sbs,2025-11-09
74699989,41,Femenino,Arequipa,Nuevo,2024-06-21,sbs,2025-11-09
55951720,29,Femenino,Arequipa,Nuevo,2023-03-08,sbs,2025-11-09
91690443,32,Femenino,Chiclayo,Nuevo,2023-10-12,sbs,2025-11-09
76946493,67,Otro,Lima,Nuevo,2024-01-01,sbs,2025-11-09
40651479,47,Otro,Lima,Recurrente,2024-06-20,sbs,2025-11-09
94074257,65,Masculino,Piura,Recurrente,2024-02-13,sbs,2025-11-09
81773449,24,Femenino,Cusco,Nuevo,2024-07-20,sbs,2025-11-09
69946046,65,Otro,Lima,Recurrente,2023-02-27,sbs,2025-11-09
97349865,54,Otro,Chiclayo,Nuevo,2023-07-07,sbs,2025-11-09
84084918,33,Masculino,Arequipa,Nuevo,2023-09-30,sbs,2025-11-09
27790417,35,Masculino,Chiclayo,Recurrente,2023-03-07,sbs,2025-11-09
88608288,51,Femenino,Lima,Nuevo,2023-09-07,sbs,2025-11-09
16856217,66,Otro,Arequipa,Nuevo,2024-07-03,sbs,2025-11-09
69310555,38,Otro,Lima,Nuevo,2023-04-30,sbs,2025-11-09
90301630,23,Femenino,Chiclayo,Nuevo,2023-08-09,sbs,2025-11-09
24968484,49,Femenino,Cusco,Nuevo,2024-03-16,sbs,2025-11-09
10066454,64,Femenino,Chiclayo,Nuevo,2024-04-12,sbs,2025-11-09
54109233,34,Femenino,Cusco,Nuevo,2023-06-30,sbs,2025-11-09
45460310,50,Femenino,Cusco,Nuevo,2023-11-03,sbs,2025-11-09
77519876,52,Masculino,Piura,Nuevo,2024-07-28,sbs,2025-11-09
75441939,37,Otro,Arequipa,Nuevo,2023-07-06,sbs,2025-11-09
33997481,18,Femenino,Cusco,Nuevo,2023-06-17,sbs,2025-11-09
55960407,22,Femenino,Piura,Nuevo,2024-03-29,sbs,2025-11-09
24591037,58,Otro,Cusco,Recurrente,2023-07-18,sbs,2025-11-09
52951801,66,Masculino,Chiclayo,Nuevo,2023-11-09,sbs,2025-11-09
91809287,67,Otro,Arequipa,Nuevo,2023-11-04,sbs,2025-11-09
63182430,31,Otro,Chiclayo,Nuevo,2023-07-16,sbs,2025-11-09
53712198,68,Masculino,Chiclayo,Nuevo,2023-06-10,sbs,2025-11-09
40698761,51,Femenino,Cusco,Recurrente,2023-10-03,sbs,2025-11-09
54791430,34,Femenino,Piura,Nuevo,2023-11-10,sbs,2025-11-09
85603021,64,Femenino,Piura,Nuevo,2024-03-11,sbs,2025-11-09
17423236,43,Femenino,Lima,Recurrente,2024-02-18,sbs,2025-11-09
12614510,44,Femenino,Chiclayo,Recurrente,2023-10-08,sbs,2025-11-09
49566968,70,Otro,Chiclayo,Nuevo,2023-09-20,sbs,2025-11-09
53712718,41,Masculino,Piura,Nuevo,2024-01-27,sbs,2025-11-09
69069644,53,Otro,Chiclayo,Recurrente,2024-05-30,sbs,2025-11-09
74381921,35,Masculino,Lima,Nuevo,2023-11-30,sbs,2025-11-09
98505617,64,Otro,Arequipa,Recurrente,2023-02-17,sbs,2025-11-09
60334193,42,Otro,Arequipa,Nuevo,2024-08-23,sbs,2025-11-09
82195140,21,Masculino,Lima,Nuevo,2023-10-10,sbs,2025-11-09
19930603,41,Femenino,Piura,Nuevo,2023-05-18,sbs,2025-11-09
89162732,38,Otro,Arequipa,Recurrente,2023-06-04,sbs,2025-11-09
42913766,37,Otro,Chiclayo,Nuevo,2024-03-24,sbs,2025-11-09
84715577,38,Otro,Cusco,Recurrente,2023-09-24,sbs,2025-11-09
52139163,51,Femenino,Lima,Nuevo,2023-03-11,sbs,2025-11-09
40558998,41,Femenino,Chiclayo,Nuevo,2024-04-24,sbs,2025-11-09
44273540,47,Femenino,Piura,Nuevo,2023-09-23,sbs,2025-11-09
67355386,56,Otro,Lima,Nuevo,2024-02-25,sbs,2025-11-09
78754597,43,Femenino,Lima,Recurrente,2023-03-03,sbs,2025-11-09
77674129,41,Masculino,Cusco,Nuevo,2023-02-02,sbs,2025-11-09
54795511,69,Femenino,Cusco,Nuevo,2024-08-11,sbs,2025-11-09
25077338,58,Masculino,Lima,Nuevo,2024-07-25,sbs,2025-11-09
87030941,52,Masculino,Cusco,Recurrente,2023-03-31,sbs,2025-11-09
47160179,47,Otro,Chiclayo,Recurrente,2024-03-17,sbs,2025-11-09
34383847,47,Femenino,Chiclayo,Recurrente,2023-03-16,sbs,2025-11-09
12883470,59,Otro,Piura,Nuevo,2024-03-18,sbs,2025-11-09
12532910,43,Otro,Piura,Nuevo,2024-02-04,sbs,2025-11-09
39915787,18,Masculino,Piura,Nuevo,2023-09-23,sbs,2025-11-09
87099818,55,Otro,Piura,Nuevo,2023-07-25,sbs,2025-11-09
37668202,40,Otro,Cusco,Nuevo,2023-06-01,sbs,2025-11-09
27089076,37,Masculino,Lima,Nuevo,2023-02-10,sbs,2025-11-09
40884016,52,Femenino,Lima,Nuevo,2023-11-19,sbs,2025-11-09
46383465,60,Masculino,Chiclayo,Nuevo,2024-03-10,sbs,2025-11-09
26523557,32,Masculino,Piura,Nuevo,2024-03-26,sbs,2025-11-09
61058647,42,Masculino,Arequipa,Recurrente,2023-08-02,sbs,2025-11-09
61070501,21,Femenino,Arequipa,Nuevo,2023-07-30,sbs,2025-11-09
87618586,55,Masculino,Lima,Recurrente,2024-06-02,sbs,2025-11-09
26154220,64,Otro,Lima,Nuevo,2023-08-03,sbs,2025-11-09
65717519,49,Otro,Cusco,Nuevo,2023-11-21,sbs,2025-11-09
74153249,30,Masculino,Lima,Recurrente,2024-01-04,sbs,2025-11-09
10973829,34,Otro,Lima,Recurrente,2023-01-17,sbs,2025-11-09
57604491,42,Femenino,Arequipa,Recurrente,2023-04-13,sbs,2025-11-09
40784021,41,Femenino,Lima,Nuevo,2023-11-04,sbs,2025-11-09
46871774,62,Masculino,Arequipa,Recurrente,2023-01-17,sbs,2025-11-09
33804639,64,Otro,Piura,Nuevo,2023-09-12,sbs,2025-11-09
73057193,54,Masculino,Chiclayo,Nuevo,2023-05-24,sbs,2025-11-09
98711501,66,Masculino,Lima,Nuevo,2023-08-03,sbs,2025-11-09
66269326,36,Femenino,Cusco,Nuevo,2023-06-11,sbs,2025-11-09
58998598,29,Masculino,Cusco,Recurrente,2023-07-05,sbs,2025-11-09
64177562,25,Masculino,Lima,Nuevo,2023-11-10,sbs,2025-11-09
13466848,58,Femenino,Piura,Nuevo,2023-01-30,sbs,2025-11-09
64714435,39,Masculino,Arequipa,Nuevo,2023-05-28,sbs,2025-11-09
32782148,20,Otro,Arequipa,Recurrente,2024-06-21,sbs,2025-11-09
22364660,28,Masculino,Lima,Nuevo,2023-08-17,sbs,2025-11-09
65710670,44,Masculino,Lima,Recurrente,2024-04-20,sbs,2025-11-09
51799545,52,Femenino,Chiclayo,Recurrente,2023-01-01,sbs,2025-11-09
59067682,48,Femenino,Piura,Nuevo,2024-07-06,sbs,2025-11-09
36345208,57,Otro,Lima,Nuevo,2024-08-07,sbs,2025-11-09
40273055,26,Masculino,Cusco,Nuevo,2023-05-27,sbs,2025-11-09
92545856,60,Masculino,Lima,Recurrente,2023-10-17,sbs,2025-11-09
54107402,24,Masculino,Chiclayo,Nuevo,2023-11-05,sbs,2025-11-09
45799340,63,Femenino,Cusco,Nuevo,2024-08-14,sbs,2025-11-09
87761531,66,Masculino,Piura,Nuevo,2023-05-29,sbs,2025-11-09
34450775,65,Masculino,Arequipa,Nuevo,2023-07-22,sbs,2025-11-09
31727864,18,Masculino,Lima,Recurrente,2023-09-01,sbs,2025-11-09
56157714,43,Femenino,Lima,Nuevo,2024-05-10,sbs,2025-11-09
70826614,30,Otro,Cusco,Nuevo,2023-08-08,sbs,2025-11-09
97974419,57,Femenino,Cusco,Nuevo,2023-10-14,sbs,2025-11-09
44263695,67,Otro,Piura,Nuevo,2023-07-10,sbs,2025-11-09
99659144,39,Femenino,Cusco,Nuevo,2023-04-09,sbs,2025-11-09
67245809,39,Otro,Piura,Nuevo,2024-01-10,sbs,2025-11-09
71395676,59,Masculino,Cusco,Nuevo,2023-08-21,sbs,2025-11-09
56657336,25,Masculino,Cusco,Recurrente,2023-05-10,sbs,2025-11-09
77742871,37,Femenino,Arequipa,Nuevo,2023-03-26,sbs,2025-11-09
12244018,29,Femenino,Cusco,Nuevo,2023-08-16,sbs,2025-11-09
85548877,30,Otro,Piura,Nuevo,2023-06-05,sbs,2025-11-09
82404720,51,Otro,Lima,Recurrente,2024-01-07,sbs,2025-11-09
23440304,32,Otro,Cusco,Nuevo,2023-06-12,sbs,2025-11-09
82587841,61,Masculino,Cusco,Nuevo,2023-06-05,sbs,2025-11-09
49795077,57,Femenino,Chiclayo,Nuevo,2024-02-15,sbs,2025-11-09
53207543,42,Otro,Arequipa,Recurrente,2024-04-24,sbs,2025-11-09
84592492,26,Otro,Piura,Nuevo,2023-09-15,sbs,2025-11-09
17948672,60,Femenino,Chiclayo,Recurrente,2023-03-10,sbs,2025-11-09
42542841,66,Femenino,Chiclayo,Nuevo,2023-06-14,sbs,2025-11-09
43362943,43,Masculino,Arequipa,Nuevo,2023-07-18,sbs,2025-11-09
28849582,40,Masculino,Chiclayo,Recurrente,2023-10-10,sbs,2025-11-09
37626181,43,Masculino,Cusco,Recurrente,2023-06-05,sbs,2025-11-09
95464025,46,Masculino,Piura,Recurrente,2023-01-12,sbs,2025-11-09
41162829,25,Otro,Piura,Nuevo,2024-04-27,sbs,2025-11-09
91877605,60,Femenino,Piura,Recurrente,2024-07-08,sbs,2025-11-09
46521017,47,Masculino,Lima,Recurrente,2023-12-16,sbs,2025-11-09
67164749,20,Femenino,Piura,Nuevo,2024-04-22,sbs,2025-11-09
80174304,55,Masculino,Arequipa,Recurrente,2023-08-19,sbs,2025-11-09
42385743,24,Masculino,Cusco,Recurrente,2024-01-07,sbs,2025-11-09
47608285,60,Femenino,Arequipa,Nuevo,2023-04-18,sbs,2025-11-09
54134771,64,Otro,Piura,Recurrente,2024-06-04,sbs,2025-11-09
11734913,44,Otro,Piura,Recurrente,2023-03-27,sbs,2025-11-09
39714212,24,Otro,Arequipa,Nuevo,2024-05-21,sbs,2025-11-09
85251955,55,Femenino,Piura,Nuevo,2024-05-14,sbs,2025-11-09
15650731,56,Otro,Arequipa,Nuevo,2024-01-27,sbs,2025-11-09
87259150,56,Masculino,Cusco,Recurrente,2023-04-11,sbs,2025-11-09
62847572,24,Masculino,Chiclayo,Nuevo,2024-03-07,sbs,2025-11-09
71839874,63,Otro,Lima,Nuevo,2024-03-26,sbs,2025-11-09
99800835,54,Otro,Lima,Recurrente,2024-03-18,sbs,2025-11-09
23261275,19,Masculino,Cusco,Nuevo,2023-12-03,sbs,2025-11-09
58128991,36,Femenino,Lima,Recurrente,2023-09-17,sbs,2025-11-09
47128982,70,Otro,Piura,Nuevo,2023-09-12,sbs,2025-11-09
31554308,46,Masculino,Piura,Nuevo,2023-09-27,sbs,2025-11-09
56780131,31,Otro,Cusco,Nuevo,2024-02-15,sbs,2025-11-09
57218427,67,Masculino,Arequipa,Recurrente,2023-12-08,sbs,2025-11-09
23596009,57,Otro,Chiclayo,Nuevo,2023-11-10,sbs,2025-11-09
95828882,64,Masculino,Arequipa,Nuevo,2024-05-24,sbs,2025-11-09
57055917,29,Femenino,Chiclayo,Nuevo,2024-05-12,sbs,2025-11-09
53320084,39,Femenino,Piura,Recurrente,2023-06-22,sbs,2025-11-09
96209085,19,Masculino,Chiclayo,Nuevo,2024-06-02,sbs,2025-11-09
93009769,53,Femenino,Cusco,Nuevo,2024-02-12,sbs,2025-11-09
45348929,62,Masculino,Chiclayo,Nuevo,2024-02-19,sbs,2025-11-09
27855290,27,Otro,Piura,Nuevo,2024-02-11,sbs,2025-11-09
53464571,42,Masculino,Piura,Nuevo,2023-03-26,sbs,2025-11-09
99593195,32,Femenino,Lima,Nuevo,2023-06-08,sbs,2025-11-09
42930552,35,Masculino,Arequipa,Nuevo,2023-08-13,sbs,2025-11-09
42706202,32,Femenino,Chiclayo,Nuevo,2023-10-31,sbs,2025-11-09
84668321,19,Otro,Arequipa,Recurrente,2024-02-29,sbs,2025-11-09
87966489,53,Otro,Chiclayo,Nuevo,2024-06-15,sbs,2025-11-09
45096899,43,Otro,Cusco,Recurrente,2024-02-01,sbs,2025-11-09
41501680,63,Femenino,Piura,Nuevo,2024-01-09,sbs,2025-11-09
53172816,38,Otro,Piura,Nuevo,2023-05-18,sbs,2025-11-09
27282502,70,Otro,Chiclayo,Recurrente,2024-08-15,sbs,2025-11-09
91079800,24,Otro,Arequipa,Nuevo,2023-04-18,sbs,2025-11-09
40059912,32,Otro,Piura,Recurrente,2024-07-21,sbs,2025-11-09
93054727,47,Femenino,Cusco,Recurrente,2024-04-16,sbs,2025-11-09
12968249,46,Femenino,Cusco,Nuevo,2023-06-25,sbs,2025-11-09
73971718,53,Femenino,Cusco,Recurrente,2023-12-22,sbs,2025-11-09
47056223,63,Masculino,Lima,Recurrente,2023-03-08,sbs,2025-11-09
67825027,54,Femenino,Lima,Recurrente,2024-05-17,sbs,2025-11-09
51584044,63,Masculino,Arequipa,Nuevo,2024-04-07,sbs,2025-11-09
78176556,52,Otro,Piura,Nuevo,2024-08-06,sbs,2025-11-09
52205917,44,Masculino,Cusco,Recurrente,2024-08-23,sbs,2025-11-09
88845892,18,Otro,Lima,Recurrente,2024-01-02,sbs,2025-11-09
31636866,25,Masculino,Cusco,Nuevo,2024-02-28,sbs,2025-11-09
34325365,64,Masculino,Chiclayo,Recurrente,2023-07-03,sbs,2025-11-09
21959568,19,Otro,Arequipa,Recurrente,2023-12-06,sbs,2025-11-09
64703681,24,Femenino,Cusco,Recurrente,2024-02-01,sbs,2025-11-09
34560448,42,Otro,Arequipa,Nuevo,2023-12-18,sbs,2025-11-09
43824764,24,Femenino,Piura,Nuevo,2024-03-16,sbs,2025-11-09
40419133,49,Masculino,Chiclayo,Nuevo,2023-07-25,sbs,2025-11-09
80312275,40,Otro,Lima,Nuevo,2023-04-07,sbs,2025-11-09
17938468,34,Masculino,Cusco,Nuevo,2024-07-24,sbs,2025-11-09
11688255,61,Femenino,Lima,Nuevo,2024-06-25,sbs,2025-11-09
85613530,18,Femenino,Arequipa,Nuevo,2024-08-04,sbs,2025-11-09
34398998,41,Masculino,Chiclayo,Nuevo,2024-05-25,sbs,2025-11-09
90492828,52,Masculino,Piura,Nuevo,2023-06-08,sbs,2025-11-09
78092509,41,Otro,Chiclayo,Recurrente,2023-07-01,sbs,2025-11-09
26144121,27,Femenino,Lima,Nuevo,2024-07-04,sbs,2025-11-09
89202730,69,Femenino,Piura,Nuevo,2023-07-04,sbs,2025-11-09
92301184,51,Masculino,Lima,Nuevo,2023-06-08,sbs,2025-11-09
25620477,39,Femenino,Cusco,Recurrente,2024-04-03,sbs,2025-11-09
28975887,60,Otro,Lima,Nuevo,2024-01-10,sbs,2025-11-09
58093085,33,Femenino,Chiclayo,Recurrente,2023-02-12,sbs,2025-11-09
22207568,21,Femenino,Cusco,Nuevo,2024-06-16,sbs,2025-11-09
87186842,60,Otro,Piura,Recurrente,2024-07-30,sbs,2025-11-09
96328642,62,Otro,Cusco,Nuevo,2024-07-13,sbs,2025-11-09
49320311,30,Femenino,Piura,Nuevo,2023-07-22,sbs,2025-11-09
75829144,58,Femenino,Arequipa,Nuevo,2023-03-26,sbs,2025-11-09
91827614,19,Femenino,Lima,Nuevo,2024-05-10,sbs,2025-11-09
17397482,42,Femenino,Arequipa,Recurrente,2023-10-22,sbs,2025-11-09
88848869,51,Masculino,Chiclayo,Recurrente,2023-11-11,sbs,2025-11-09
16436549,65,Otro,Cusco,Nuevo,2023-11-18,sbs,2025-11-09
35265012,52,Masculino,Lima,Recurrente,2024-01-30,sbs,2025-11-09
78232914,40,Otro,Lima,Recurrente,2024-03-20,sbs,2025-11-09
38788785,51,Masculino,Cusco,Nuevo,2023-02-15,sbs,2025-11-09
19792992,24,Femenino,Chiclayo,Recurrente,2023-11-24,sbs,2025-11-09
16071188,63,Masculino,Arequipa,Nuevo,2023-01-16,sbs,2025-11-09
42264248,42,Masculino,Lima,Recurrente,2023-01-05,sbs,2025-11-09
59899973,60,Femenino,Chiclayo,Recurrente,2023-08-22,sbs,2025-11-09
93451717,43,Masculino,Chiclayo,Nuevo,2023-09-10,sbs,2025-11-09
37498028,60,Femenino,Arequipa,Recurrente,2023-11-14,sbs,2025-11-09
65819457,59,Otro,Piura,Nuevo,2023-01-11,sbs,2025-11-09
75527308,70,Femenino,Arequipa,Nuevo,2023-07-14,sbs,2025-11-09
15610213,34,Otro,Lima,Nuevo,2024-02-09,sbs,2025-11-09
19465618,62,Femenino,Chiclayo,Recurrente,2023-08-17,sbs,2025-11-09
18925521,58,Masculino,Lima,Nuevo,2024-05-15,sbs,2025-11-09
63446108,29,Otro,Piura,Nuevo,2023-09-20,sbs,2025-11-09
45097827,36,Otro,Piura,Nuevo,2024-08-06,sbs,2025-11-09
21610244,24,Masculino,Arequipa,Recurrente,2023-07-26,sbs,2025-11-09
72942341,53,Femenino,Chiclayo,Nuevo,2023-02-06,sbs,2025-11-09
34760262,48,Masculino,Lima,Nuevo,2024-02-02,sbs,2025-11-09
68801935,23,Otro,Lima,Nuevo,2024-01-15,sbs,2025-11-09
