transaction_id,line_id,titulo,cantidad,precio_unitario,descuento_aplicado_pct,precio_final_unitario,line_total,vendor,ingest_date
SBS-TX-0019404,SBS-TX-0019404-L01,NADIE SALE ILESO DEL AMOR,1,9.9,9.0,9.01,9.01,sbs,2025-11-09
SBS-TX-0019404,SBS-TX-0019404-L02,POKEMON. AVENTURAS PARA COLOREAR,1,49.0,10.0,44.1,44.1,sbs,2025-11-09
SBS-TX-0019405,SBS-TX-0019405-L01,AUTOAMOR,3,59.0,4.0,56.64,169.92,sbs,2025-11-09
SBS-TX-0019406,SBS-TX-0019406-L01,+18 (LIBRO 1),1,9.9,9.0,9.01,9.01,sbs,2025-11-09
SBS-TX-0019406,SBS-TX-0019406-L02,EL PEQUEÑO LIBRO DEL AYURVEDA,3,45.0,15.0,38.25,114.75,sbs,2025-11-09
SBS-TX-0019406,SBS-TX-0019406-L03,NUESTRO LUGAR EN EL MUNDO,3,99.9,3.0,96.9,290.7,sbs,2025-11-09
SBS-TX-0019407,SBS-TX-0019407-L01,BAT PAT 17: EL ESCRITOR FANTASMA,3,29.9,21.0,23.62,70.86,sbs,2025-11-09
SBS-TX-0019407,SBS-TX-0019407-L02,OBWL 3ED. 4 DR JEKYLL & MR HYDE W / MP3,3,77.9,13.0,67.77,203.31,sbs,2025-11-09
SBS-TX-0019407,SBS-TX-0019407-L03,LA VIDA DIGITAL DE LOS MEDIOS Y LA COMUNICACIÓN,3,9.9,2.0,9.7,29.1,sbs,2025-11-09
SBS-TX-0019407,SBS-TX-0019407-L04,SAPIENS. DE ANIMALES A DIOSES,3,129.0,9.0,117.39,352.17,sbs,2025-11-09
SBS-TX-0019408,SBS-TX-0019408-L01,CREPUSCULO DECIMO ANIVERSARIO,2,89.0,16.0,74.76,149.52,sbs,2025-11-09
SBS-TX-0019408,SBS-TX-0019408-L02,CRISTALES PARA PRINCIPIANTES,2,119.0,11.0,105.91,211.82,sbs,2025-11-09
SBS-TX-0019408,SBS-TX-0019408-L03,A VECES MAMÁ TIENE TRUENOS EN LA CABEZA,2,79.9,7.0,74.31,148.62,sbs,2025-11-09
SBS-TX-0019408,SBS-TX-0019408-L04,MAS CUENTOS EXTRAÑOS PARA MAS CHICOS CON MAS PROBLEMAS,1,9.9,20.0,7.92,7.92,sbs,2025-11-09
SBS-TX-0019409,SBS-TX-0019409-L01,SHOW AND TELL 2ED. 2 SB PACK,3,208.4,19.0,168.8,506.4,sbs,2025-11-09
SBS-TX-0019410,SBS-TX-0019410-L01,ZUMBIDOS ¡DE INSECTOS PARA CONTAR!,3,55.0,21.0,43.45,130.35,sbs,2025-11-09
SBS-TX-0019410,SBS-TX-0019410-L02,"VENTAJA DE SER INTROVERTIDO, LA",1,10.0,20.0,8.0,8.0,sbs,2025-11-09
SBS-TX-0019411,SBS-TX-0019411-L01,ADAM ONE AFTERNOON    *,3,55.0,4.0,52.8,158.4,sbs,2025-11-09
SBS-TX-0019411,SBS-TX-0019411-L02,"CURACION ENERGETICA, LA",1,58.45,10.0,52.61,52.61,sbs,2025-11-09
SBS-TX-0019411,SBS-TX-0019411-L03,PRACTICA TIEMPOS PASADO NUEVA EDICIÓN,1,77.1,24.0,58.6,58.6,sbs,2025-11-09
SBS-TX-0019411,SBS-TX-0019411-L04,NEW CLOSE-UP 3E B2 SB + SPARK/EBOOK STICKER,2,235.2,10.0,211.68,423.36,sbs,2025-11-09
SBS-TX-0019412,SBS-TX-0019412-L01,CONAN EL BARBARO CLASICOS MARVEL 1,1,83.0,10.0,74.7,74.7,sbs,2025-11-09
SBS-TX-0019412,SBS-TX-0019412-L02,"LIBRETA TAPA BLANDA MICHELANGELO, HANDWRITING MIDI",1,90.86,24.0,69.05,69.05,sbs,2025-11-09
SBS-TX-0019413,SBS-TX-0019413-L01,PRACTICE TESTS PLUS 2 (FCE) NE FIRST SB WITHOUT ANSWER KEY AND ONLINE AUDIO,1,355.0,17.0,294.65,294.65,sbs,2025-11-09
SBS-TX-0019414,SBS-TX-0019414-L01,A flor de piel,2,48.93,3.0,47.46,94.92,sbs,2025-11-09
SBS-TX-0019415,SBS-TX-0019415-L01,APRETANDO BURBUJAS: LA TIERRA MÁGICA DE LOS UNICORNIOS,1,65.3,5.0,62.03,62.03,sbs,2025-11-09
SBS-TX-0019416,SBS-TX-0019416-L01,LUPITA MAÑANA,3,36.7,2.0,35.97,107.91,sbs,2025-11-09
SBS-TX-0019416,SBS-TX-0019416-L02,MYSTIC RIVER,1,99.0,20.0,79.2,79.2,sbs,2025-11-09
SBS-TX-0019416,SBS-TX-0019416-L03,UN PULPO EN EL TEJADO,1,85.0,12.0,74.8,74.8,sbs,2025-11-09
SBS-TX-0019416,SBS-TX-0019416-L04,GUIA POKEMON ALOLA,1,89.0,20.0,71.2,71.2,sbs,2025-11-09
SBS-TX-0019417,SBS-TX-0019417-L01,TE QUIERO (CASI SIEMPRE). UN LIBRO POP-UP,2,120.0,7.0,111.6,223.2,sbs,2025-11-09
SBS-TX-0019417,SBS-TX-0019417-L02,EL IDEAL DE LA SABIDURIA,3,84.8,19.0,68.69,206.07,sbs,2025-11-09
SBS-TX-0019417,SBS-TX-0019417-L03,EL LIBRO DEL BUEN SALVAJE,3,45.0,5.0,42.75,128.25,sbs,2025-11-09
SBS-TX-0019418,SBS-TX-0019418-L01,8 LECCIONES DE LIDERAZGO MILITAR PARA EMPRENDEDORES,1,69.0,14.0,59.34,59.34,sbs,2025-11-09
SBS-TX-0019418,SBS-TX-0019418-L02,MARKET LEADER 3ED. FLEXI ELEM. PART.1 (SB / WB),3,329.0,7.0,305.97,917.91,sbs,2025-11-09
SBS-TX-0019418,SBS-TX-0019418-L03,COSAS QUE NUNCA DEJEMOS ATRÁS,1,105.0,4.0,100.8,100.8,sbs,2025-11-09
SBS-TX-0019418,SBS-TX-0019418-L04,JOELESP Y EL BOTON DE INVISIBILIDAD,1,19.9,0.0,19.9,19.9,sbs,2025-11-09
SBS-TX-0019419,SBS-TX-0019419-L01,WATCHMEN: INTERNATIONAL EDITION,1,123.1,16.0,103.4,103.4,sbs,2025-11-09
SBS-TX-0019420,SBS-TX-0019420-L01,COMPRENDER A LOS ARBOLES,2,67.9,13.0,59.07,118.14,sbs,2025-11-09
SBS-TX-0019420,SBS-TX-0019420-L02,ALMENDRA (VERSIÓN LATAM),1,65.0,19.0,52.65,52.65,sbs,2025-11-09
SBS-TX-0019421,SBS-TX-0019421-L01,ESTE NO ES MI CONEJITO TOCA TOCA,2,42.0,19.0,34.02,68.04,sbs,2025-11-09
SBS-TX-0019422,SBS-TX-0019422-L01,EL INVERSOR DHANDHO,2,119.9,7.0,111.51,223.02,sbs,2025-11-09
SBS-TX-0019423,SBS-TX-0019423-L01,SOLUCION DETOX PARA LA BELLEZA NATURAL,2,81.0,4.0,77.76,155.52,sbs,2025-11-09
SBS-TX-0019423,SBS-TX-0019423-L02,¿REALMENTE LO NECESITAS?,3,9.9,8.0,9.11,27.33,sbs,2025-11-09
SBS-TX-0019423,SBS-TX-0019423-L03,"EL PERU A TRAVES DE SUS DISCURSOS. ORALIDAD, TEXTOS E IMAGENES DESDE UNA PERSPECTIVA SEMIOTICA",1,55.0,3.0,53.35,53.35,sbs,2025-11-09
SBS-TX-0019424,SBS-TX-0019424-L01,BATMAN: THE OFFICIAL COLORING BOOK,2,68.0,24.0,51.68,103.36,sbs,2025-11-09
SBS-TX-0019424,SBS-TX-0019424-L02,THE WOMAN IN THE WINDOW [MOVIE TIE-IN],1,45.9,6.0,43.15,43.15,sbs,2025-11-09
SBS-TX-0019424,SBS-TX-0019424-L03,MAS ALLA DE TU CEREBRO,1,59.0,20.0,47.2,47.2,sbs,2025-11-09
SBS-TX-0019425,SBS-TX-0019425-L01,LADYBIRD READERS LEVEL 4 - SAM AND THE ROBOTS ACTIVITY BOOK,1,20.4,6.0,19.18,19.18,sbs,2025-11-09
SBS-TX-0019425,SBS-TX-0019425-L02,JOHN CARPENTER: EL MAESTRO DEL TERROR,3,105.0,14.0,90.3,270.9,sbs,2025-11-09
SBS-TX-0019426,SBS-TX-0019426-L01,EYEWITNESS WORKBOOK: INSECTOS,3,51.5,10.0,46.35,139.05,sbs,2025-11-09
SBS-TX-0019427,SBS-TX-0019427-L01,MI PRIMERA COMUNION LIBRO FOTO NIÑO,3,40.0,8.0,36.8,110.4,sbs,2025-11-09
SBS-TX-0019427,SBS-TX-0019427-L02,PANORAMA A2 - DEUTSCH ALS FREMDSPRACHE: ÜBUNGSBUCH DAF MIT AUDIO-CDS,2,170.8,8.0,157.14,314.28,sbs,2025-11-09
SBS-TX-0019427,SBS-TX-0019427-L03,LIBRETA TAPA DURA ULTRA BLUE LUXE,3,121.19,17.0,100.59,301.77,sbs,2025-11-09
SBS-TX-0019428,SBS-TX-0019428-L01,COLECCION CUENTOS DE ORO,2,19.9,5.0,18.9,37.8,sbs,2025-11-09
SBS-TX-0019429,SBS-TX-0019429-L01,GREEN TOWN 2: EL VERANO DEL ADIOS,2,55.0,12.0,48.4,96.8,sbs,2025-11-09
SBS-TX-0019429,SBS-TX-0019429-L02,10 CUENTOS FABULOSOS DE ANIMALES,3,41.0,18.0,33.62,100.86,sbs,2025-11-09
SBS-TX-0019429,SBS-TX-0019429-L03,CONFIANZA,1,59.0,13.0,51.33,51.33,sbs,2025-11-09
SBS-TX-0019429,SBS-TX-0019429-L04,"LIBRETA TAPA DURA ULTRA MARY SHELLEY, FRANKENSTEIN",3,121.19,11.0,107.86,323.58,sbs,2025-11-09
SBS-TX-0019430,SBS-TX-0019430-L01,101 CUENTOS - CORTOS PARA SOÑAR,1,49.0,15.0,41.65,41.65,sbs,2025-11-09
SBS-TX-0019430,SBS-TX-0019430-L02,VOICES (BE) INTERMEDIATE SB + SPARK STICKER,1,298.4,19.0,241.7,241.7,sbs,2025-11-09
SBS-TX-0019431,SBS-TX-0019431-L01,"ARTE DE HABLAR EN PUBLICO, EL BOLS.",2,49.0,4.0,47.04,94.08,sbs,2025-11-09
SBS-TX-0019431,SBS-TX-0019431-L02,ATAQUE  DE LOS TITANES  3,1,29.0,16.0,24.36,24.36,sbs,2025-11-09
SBS-TX-0019432,SBS-TX-0019432-L01,ATAQUE DE LOS TITANES - INSIDE N.1,1,31.0,1.0,30.69,30.69,sbs,2025-11-09
SBS-TX-0019432,SBS-TX-0019432-L02,EL PROCESO Y TUTELA DE LOS DERECHOS,3,35.0,5.0,33.25,99.75,sbs,2025-11-09
SBS-TX-0019432,SBS-TX-0019432-L03,VIDA DE CHEJOV,3,79.0,15.0,67.15,201.45,sbs,2025-11-09
SBS-TX-0019433,SBS-TX-0019433-L01,"ENCHANTED AIR: TWO CULTURES, TWO WINGS",3,62.3,13.0,54.2,162.6,sbs,2025-11-09
SBS-TX-0019433,SBS-TX-0019433-L02,AL BORDE DE LA CATÁSTROFE,1,79.9,15.0,67.92,67.92,sbs,2025-11-09
SBS-TX-0019433,SBS-TX-0019433-L03,LET´S GO 5ED. 4 SB,1,109.9,17.0,91.22,91.22,sbs,2025-11-09
SBS-TX-0019434,SBS-TX-0019434-L01,MUERTE POR AGUJEROS NEGROS,3,79.0,2.0,77.42,232.26,sbs,2025-11-09
SBS-TX-0019434,SBS-TX-0019434-L02,EL ARTE DE LA CONTEMPLACIÓN,3,65.0,12.0,57.2,171.6,sbs,2025-11-09
SBS-TX-0019434,SBS-TX-0019434-L03,"DRINK, PLAY, F@#K: ONE MAN´S SEARCH FOR ANYTHING ACROSS IRELAND, LAS VEGAS, AND THAILAND",3,64.7,17.0,53.7,161.1,sbs,2025-11-09
SBS-TX-0019435,SBS-TX-0019435-L01,MEDICO MEDIUM. CUIDAR TU CEREBRO,1,159.0,0.0,159.0,159.0,sbs,2025-11-09
SBS-TX-0019435,SBS-TX-0019435-L02,LA QUIMICA,3,9.9,1.0,9.8,29.4,sbs,2025-11-09
SBS-TX-0019435,SBS-TX-0019435-L03,"MEJORES CUENTOS DE PRINCESAS, LOS",3,59.0,5.0,56.05,168.15,sbs,2025-11-09
SBS-TX-0019435,SBS-TX-0019435-L04,COMET 4 SB W / CD (COD. 142266),1,60.0,24.0,45.6,45.6,sbs,2025-11-09
SBS-TX-0019436,SBS-TX-0019436-L01,COMICS DE CIENCIA. MURCIELAGOS,3,45.0,20.0,36.0,108.0,sbs,2025-11-09
SBS-TX-0019436,SBS-TX-0019436-L02,"SECRETO, EL",1,69.0,23.0,53.13,53.13,sbs,2025-11-09
SBS-TX-0019436,SBS-TX-0019436-L03,YOGA TIBETANO DEL MOVIMIENTO,2,40.0,9.0,36.4,72.8,sbs,2025-11-09
SBS-TX-0019437,SBS-TX-0019437-L01,READ ON - FOOTBALL FANATIC,1,42.7,4.0,40.99,40.99,sbs,2025-11-09
SBS-TX-0019437,SBS-TX-0019437-L02,LIFE VISION INTERMEDIATE WB,2,120.9,23.0,93.09,186.18,sbs,2025-11-09
SBS-TX-0019437,SBS-TX-0019437-L03,FEMINISMO PARA PRINCIPIANTES (ED.ACTUAL),1,59.0,11.0,52.51,52.51,sbs,2025-11-09
SBS-TX-0019437,SBS-TX-0019437-L04,JUSTICIA INTERCULTURAL Y BIENESTAR EMOCIONAL,3,52.0,9.0,47.32,141.96,sbs,2025-11-09
SBS-TX-0019438,SBS-TX-0019438-L01,BORBONES Y AGUARDIENTE,3,40.0,12.0,35.2,105.6,sbs,2025-11-09
SBS-TX-0019438,SBS-TX-0019438-L02,NUEVA ESPERANZA,1,89.0,1.0,88.11,88.11,sbs,2025-11-09
SBS-TX-0019439,SBS-TX-0019439-L01,SAILOR MOON   3,1,29.0,8.0,26.68,26.68,sbs,2025-11-09
SBS-TX-0019439,SBS-TX-0019439-L02,LA HORA DE RONCAR,1,9.9,21.0,7.82,7.82,sbs,2025-11-09
SBS-TX-0019439,SBS-TX-0019439-L03,LAS ESTACIONES MIS PRIMERAS PALABRAS,3,75.0,13.0,65.25,195.75,sbs,2025-11-09
SBS-TX-0019440,SBS-TX-0019440-L01,AMOR PROHIBIDO (LOVE ME 2),1,65.0,9.0,59.15,59.15,sbs,2025-11-09
SBS-TX-0019441,SBS-TX-0019441-L01,MINICUENTOS DE KOALAS PARA SER FELIZ,1,69.0,7.0,64.17,64.17,sbs,2025-11-09
SBS-TX-0019441,SBS-TX-0019441-L02,DIEZ IDEAS FALSAS SOBRE LA EDAD MEDIA,2,89.0,15.0,75.65,151.3,sbs,2025-11-09
SBS-TX-0019441,SBS-TX-0019441-L03,PUZZLES SHERLOCK HOLMES,3,95.1,22.0,74.18,222.54,sbs,2025-11-09
SBS-TX-0019441,SBS-TX-0019441-L04,SHOPAHOLIC TO THE STARS (EXP; NO EU),3,39.1,15.0,33.23,99.69,sbs,2025-11-09
SBS-TX-0019442,SBS-TX-0019442-L01,COCINERO,1,49.0,1.0,48.51,48.51,sbs,2025-11-09
SBS-TX-0019443,SBS-TX-0019443-L01,THE CANTERBURY TALES - HUB TEEN READERS 1 W / AUDIO CD,1,5.0,24.0,3.8,3.8,sbs,2025-11-09
SBS-TX-0019443,SBS-TX-0019443-L02,THE GREATEST ADVENTURES IN THE WORLD,2,59.0,19.0,47.79,95.58,sbs,2025-11-09
SBS-TX-0019443,SBS-TX-0019443-L03,DOCTOR SMOOTHIE,3,52.0,23.0,40.04,120.12,sbs,2025-11-09
SBS-TX-0019443,SBS-TX-0019443-L04,VIVA MEXICO,1,129.0,16.0,108.36,108.36,sbs,2025-11-09
SBS-TX-0019444,SBS-TX-0019444-L01,FIVE NIGHTS AT FREDDY´S. LA NOVELA GRAFI,3,99.0,9.0,90.09,270.27,sbs,2025-11-09
SBS-TX-0019445,SBS-TX-0019445-L01,ABREMENTE: ANIMALES DEL OCÉANO,1,99.0,13.0,86.13,86.13,sbs,2025-11-09
SBS-TX-0019445,SBS-TX-0019445-L02,DIARIO DE UN ESTOICO MODERNO,1,37.5,24.0,28.5,28.5,sbs,2025-11-09
SBS-TX-0019445,SBS-TX-0019445-L03,MOUSE AND ME! PLUS 1 ACTIVITY BOOK,1,62.9,22.0,49.06,49.06,sbs,2025-11-09
SBS-TX-0019446,SBS-TX-0019446-L01,EL ETERNO RETORNO,2,59.0,17.0,48.97,97.94,sbs,2025-11-09
SBS-TX-0019446,SBS-TX-0019446-L02,FLORES DESLUMBRANTES,2,189.0,18.0,154.98,309.96,sbs,2025-11-09
SBS-TX-0019447,SBS-TX-0019447-L01,ARRIVIAMO! 2 - SB + DIGITAL BOOK + ELI LINK APP A1,3,77.6,6.0,72.94,218.82,sbs,2025-11-09
SBS-TX-0019447,SBS-TX-0019447-L02,LIBERA TU MAGIA. UNA VIDA CREATIVA MAS A,2,49.0,5.0,46.55,93.1,sbs,2025-11-09
SBS-TX-0019447,SBS-TX-0019447-L03,FIGURAS INFINITAS. STITCH,2,39.9,13.0,34.71,69.42,sbs,2025-11-09
SBS-TX-0019447,SBS-TX-0019447-L04,CUADERNO DE NOTAS,2,26.0,19.0,21.06,42.12,sbs,2025-11-09
SBS-TX-0019448,SBS-TX-0019448-L01,ACEITES ESENCIALES. GUÍA DE INICIACIÓN,1,73.2,12.0,64.42,64.42,sbs,2025-11-09
SBS-TX-0019448,SBS-TX-0019448-L02,LECCIONES DE LIDERAZGO,2,57.0,9.0,51.87,103.74,sbs,2025-11-09
SBS-TX-0019449,SBS-TX-0019449-L01,LA PEQUEÑA ORUGA GLOTONA.MI PRIMER ENCIC,1,99.0,17.0,82.17,82.17,sbs,2025-11-09
SBS-TX-0019450,SBS-TX-0019450-L01,MUESTRA TU TALENTO,3,9.9,6.0,9.31,27.93,sbs,2025-11-09
SBS-TX-0019450,SBS-TX-0019450-L02,"LABERINTO DEL FAUNO, EL",3,79.0,18.0,64.78,194.34,sbs,2025-11-09
SBS-TX-0019451,SBS-TX-0019451-L01,CLTL: PSYCHOLOGY FOR LANGUAGE TEACHERS: A SOCIAL CONSTRUCTIVIST APPROACH,3,421.0,19.0,341.01,1023.03,sbs,2025-11-09
SBS-TX-0019452,SBS-TX-0019452-L01,BESTIARIO,3,9.9,16.0,8.32,24.96,sbs,2025-11-09
SBS-TX-0019452,SBS-TX-0019452-L02,ABRAZOS DE FANTASIA,1,39.0,17.0,32.37,32.37,sbs,2025-11-09
SBS-TX-0019453,SBS-TX-0019453-L01,"GRAN SERPIENTE, LA",3,79.0,8.0,72.68,218.04,sbs,2025-11-09
SBS-TX-0019453,SBS-TX-0019453-L02,"SPEAK OUT, LEONARD!  /  ¡HABLA, LEONARD!",3,97.3,15.0,82.7,248.1,sbs,2025-11-09
SBS-TX-0019454,SBS-TX-0019454-L01,EL ARTE DE LLEVAR LA CONTRARIA,2,59.9,2.0,58.7,117.4,sbs,2025-11-09
SBS-TX-0019455,SBS-TX-0019455-L01,"CUCO DE CRISTAL, EL",3,99.0,15.0,84.15,252.45,sbs,2025-11-09
SBS-TX-0019455,SBS-TX-0019455-L02,EL LIBRO DEL CINE (LATAM),2,129.0,11.0,114.81,229.62,sbs,2025-11-09
SBS-TX-0019456,SBS-TX-0019456-L01,CREA TUS PROPIAS ESCENAS CON 1000 PEGATINAS DE NIÑAS,3,29.0,22.0,22.62,67.86,sbs,2025-11-09
SBS-TX-0019457,SBS-TX-0019457-L01,LA VIDA ES SIMPLE,2,79.9,16.0,67.12,134.24,sbs,2025-11-09
SBS-TX-0019457,SBS-TX-0019457-L02,INFLUENCE,1,5.0,7.0,4.65,4.65,sbs,2025-11-09
SBS-TX-0019457,SBS-TX-0019457-L03,MAYO CLINIC - PRESIÓN ARTERIAL ALTA,3,105.0,9.0,95.55,286.65,sbs,2025-11-09
SBS-TX-0019457,SBS-TX-0019457-L04,DOCTOR FAUSTUS,3,69.0,14.0,59.34,178.02,sbs,2025-11-09
SBS-TX-0019458,SBS-TX-0019458-L01,POCOYO CUENTO. AHORA ME TOCA A MI,1,49.0,14.0,42.14,42.14,sbs,2025-11-09
SBS-TX-0019459,SBS-TX-0019459-L01,BORROWED WORDS IN ACTION 2,1,25.8,10.0,23.22,23.22,sbs,2025-11-09
SBS-TX-0019459,SBS-TX-0019459-L02,NOCHE FIEL Y VIRTUOSA,1,79.0,20.0,63.2,63.2,sbs,2025-11-09
SBS-TX-0019459,SBS-TX-0019459-L03,MIS PRIMEROS 100 DINOSAURIOS,3,55.0,12.0,48.4,145.2,sbs,2025-11-09
SBS-TX-0019460,SBS-TX-0019460-L01,"EL INCA GARCILASO, TRADUCTOR DE CULTURAS",1,60.0,1.0,59.4,59.4,sbs,2025-11-09
SBS-TX-0019460,SBS-TX-0019460-L02,LA BARCA DEL TIEMPO - ANTOLOGIA POETICA,2,69.0,13.0,60.03,120.06,sbs,2025-11-09
SBS-TX-0019460,SBS-TX-0019460-L03,MY LITTLE MONSTER N.5,1,29.0,15.0,24.65,24.65,sbs,2025-11-09
SBS-TX-0019460,SBS-TX-0019460-L04,EL FUTURO DEL TRABAJO,2,29.9,23.0,23.02,46.04,sbs,2025-11-09
SBS-TX-0019461,SBS-TX-0019461-L01,GUIA COMPLETA DE YIN YOGA,1,20.0,2.0,19.6,19.6,sbs,2025-11-09
SBS-TX-0019461,SBS-TX-0019461-L02,ASI SUENAN LOS DINOSAURIOS,3,86.0,21.0,67.94,203.82,sbs,2025-11-09
SBS-TX-0019462,SBS-TX-0019462-L01,CARL EL MAZMORRERO (CARL EL MAZMORRERO 1),3,99.0,7.0,92.07,276.21,sbs,2025-11-09
SBS-TX-0019463,SBS-TX-0019463-L01,LADYBUG. LA GUIA OFICIAL,1,49.9,19.0,40.42,40.42,sbs,2025-11-09
SBS-TX-0019463,SBS-TX-0019463-L02,NO MIRES ADENTRO ¡CUIDADO! LOS ANIMALES VAN MANEJANDO,3,69.8,4.0,67.01,201.03,sbs,2025-11-09
SBS-TX-0019464,SBS-TX-0019464-L01,LAST HOURS COMPLETE COLLECTION (BOXED SET),3,425.2,3.0,412.44,1237.32,sbs,2025-11-09
SBS-TX-0019465,SBS-TX-0019465-L01,FIVE NIGHTS AT FREDDYS.ESCALOFRIOS DE FAZBEAR 3 - 1:35,3,79.0,1.0,78.21,234.63,sbs,2025-11-09
SBS-TX-0019465,SBS-TX-0019465-L02,MAS IMPORTANTE QUE EL DINERO,2,69.0,8.0,63.48,126.96,sbs,2025-11-09
SBS-TX-0019466,SBS-TX-0019466-L01,MANUAL CONCISO DE ANATOMIA DEL YOGA,2,10.0,18.0,8.2,16.4,sbs,2025-11-09
SBS-TX-0019467,SBS-TX-0019467-L01,DIARIO DE UNA VOLATIL,2,69.0,21.0,54.51,109.02,sbs,2025-11-09
SBS-TX-0019468,SBS-TX-0019468-L01,LA GESTION DE PROYECTOS EN EL PERU: ANALISIS DE MADUREZ 2015-2016,2,45.0,11.0,40.05,80.1,sbs,2025-11-09
SBS-TX-0019468,SBS-TX-0019468-L02,HARRY POTTER AND THE GOBLET OF FIRE - GRYFFINDOR EDITION (TAPA FLEXIBLE),2,30.0,23.0,23.1,46.2,sbs,2025-11-09
SBS-TX-0019469,SBS-TX-0019469-L01,MAMIE PETRONILLE ET LE PIRATE A / CDAUDIO (LECT. FRANCES INFANTIL),3,49.7,3.0,48.21,144.63,sbs,2025-11-09
SBS-TX-0019470,SBS-TX-0019470-L01,FOODTECH,1,120.0,5.0,114.0,114.0,sbs,2025-11-09
SBS-TX-0019470,SBS-TX-0019470-L02,BIG CAT RED 2A FICTION BOO PB,1,35.6,3.0,34.53,34.53,sbs,2025-11-09
SBS-TX-0019470,SBS-TX-0019470-L03,GUIA VISUAL DEL MUNDO POKEMON,1,79.0,24.0,60.04,60.04,sbs,2025-11-09
SBS-TX-0019471,SBS-TX-0019471-L01,"TUS TRES SUPERPODERES PARA LOGRAR UNA VIDA MÁS SANA, PRÓSPERA Y FELIZ",2,59.9,4.0,57.5,115.0,sbs,2025-11-09
SBS-TX-0019471,SBS-TX-0019471-L02,LIBRO INTERACTIVO CON LUZ: UNICORNIOS,2,56.4,16.0,47.38,94.76,sbs,2025-11-09
SBS-TX-0019472,SBS-TX-0019472-L01,MOANA 2 - LIBRO DE ARTE Y OCEANOS,1,49.9,11.0,44.41,44.41,sbs,2025-11-09
SBS-TX-0019472,SBS-TX-0019472-L02,LA ENCRUCIJADA MUNDIAL,3,109.9,22.0,85.72,257.16,sbs,2025-11-09
SBS-TX-0019473,SBS-TX-0019473-L01,OBSERVACIONES Y OCURRENCIAS DE  LOS BRIDGERTON,2,55.0,22.0,42.9,85.8,sbs,2025-11-09
SBS-TX-0019474,SBS-TX-0019474-L01,PERU: LA BUSQUEDA DE LA DEMOCRACIA. TOMO 5. (1969 / 2010),3,69.0,4.0,66.24,198.72,sbs,2025-11-09
SBS-TX-0019474,SBS-TX-0019474-L02,COMO DIBUJAR MANGA PASO A PASO,1,99.0,23.0,76.23,76.23,sbs,2025-11-09
SBS-TX-0019475,SBS-TX-0019475-L01,ASSASSINATION CLASSROOM  #  4,3,29.0,6.0,27.26,81.78,sbs,2025-11-09
SBS-TX-0019476,SBS-TX-0019476-L01,CUENTO DE LA SEÑORA GALLINA,3,29.9,10.0,26.91,80.73,sbs,2025-11-09
SBS-TX-0019476,SBS-TX-0019476-L02,LA SEXTA TRAMPA,3,75.0,11.0,66.75,200.25,sbs,2025-11-09
SBS-TX-0019476,SBS-TX-0019476-L03,VIOLENCIA Y AUTORITARISMO EN EL PERU,1,39.9,20.0,31.92,31.92,sbs,2025-11-09
SBS-TX-0019476,SBS-TX-0019476-L04,EL CAPITAN CALZONCILLOS Y EL TERRORIFICO RETORNO DE CACAPIPI,3,45.4,15.0,38.59,115.77,sbs,2025-11-09
SBS-TX-0019477,SBS-TX-0019477-L01,SPOTIFY TEARDOWN: INSIDE THE BLACK BOX OF STREAMING MUSIC,3,137.4,7.0,127.78,383.34,sbs,2025-11-09
SBS-TX-0019477,SBS-TX-0019477-L02,TESLAPEDIA,1,63.0,15.0,53.55,53.55,sbs,2025-11-09
SBS-TX-0019478,SBS-TX-0019478-L01,LOS LIMITES DEL MILAGRO. COMUNIDADES Y EDUCACION EN EL PERU. OBRAS ESCOGIDAS IV,1,45.0,13.0,39.15,39.15,sbs,2025-11-09
SBS-TX-0019479,SBS-TX-0019479-L01,PIPPA AND POP (AE) 3 WB,2,128.0,18.0,104.96,209.92,sbs,2025-11-09
SBS-TX-0019479,SBS-TX-0019479-L02,"PROFECIA OSCURA, LA. LAS PRUEBAS DE APOLO",1,69.0,9.0,62.79,62.79,sbs,2025-11-09
SBS-TX-0019479,SBS-TX-0019479-L03,PACK INCOMPRENDIDO,3,104.3,4.0,100.13,300.39,sbs,2025-11-09
SBS-TX-0019480,SBS-TX-0019480-L01,EXTRAORDINARIOS,1,65.0,16.0,54.6,54.6,sbs,2025-11-09
SBS-TX-0019480,SBS-TX-0019480-L02,DARK PLACES (EXPORT),1,39.1,10.0,35.19,35.19,sbs,2025-11-09
SBS-TX-0019481,SBS-TX-0019481-L01,TERAPIA COGNITIVA BASADA EN EL MINDFULNESS PARA LA DEPRESION,1,50.0,7.0,46.5,46.5,sbs,2025-11-09
SBS-TX-0019482,SBS-TX-0019482-L01,PERCY J. DIOSES DEL OLIMPO 2 - MAR DE LO,3,79.0,1.0,78.21,234.63,sbs,2025-11-09
SBS-TX-0019482,SBS-TX-0019482-L02,CONVERSACION EN LA CATEDRAL.  EDICIÓN 50,3,119.0,1.0,117.81,353.43,sbs,2025-11-09
SBS-TX-0019482,SBS-TX-0019482-L03,"GRUPO DE BLOOMSBURY, EL",3,9.9,9.0,9.01,27.03,sbs,2025-11-09
SBS-TX-0019482,SBS-TX-0019482-L04,THE WITNESS FOR THE PROSECUTION,1,56.9,12.0,50.07,50.07,sbs,2025-11-09
